Country Code,Country name,SI.POV.GAPS,SH.STA.MMRT.NE,SP.POP.GROW,SL.UEM.TOTL.ZS,SP.URB.TOTL.IN.ZS,EN.POP.DNST,NY.GDP.MKTP.CD,SE.ADT.LITR.ZS,SH.STA.MMRT,AG.LND.TOTL.K2,SP.RUR.TOTL.ZS,NY.GNP.MKTP.CD,IT.CEL.SETS.P2,SH.DYN.MORT,SH.STA.STNT.ZS
NOR,Norway,,,1.0347345152782679,2.5,78.1348,15.47638030761141,393479162081.7958,,,304280.0,22.58,392238730600.665,106.684306025223,3.7,
CZE,Czech Republic,,,0.6312215503812418,5.300000190734863,73.6044,133.77553398058254,180511237062.5924,,,77250.0,26.5,167630606209.95566,128.264885187169,4.7,
ATG,Antigua and Barbuda,,,1.150480542710653,,30.3326,195.3068181818182,1295798091.681727,,,440.0,69.46000000000001,1243131425.9451873,130.774422528655,9.7,
FJI,Fiji,,,0.86827258197485,8.600000381469727,50.6574,45.717952928297755,3379863773.6546874,,,18270.0,48.16,3304863773.6546874,63.4585108713741,18.4,
HND,Honduras,6.45,,1.9899661974896967,2.9000000953674316,49.8202,63.98086513540084,12315697003.033266,83.5889940225326,,111890.0,52.58,11920455397.673624,58.4570443812031,25.6,
AGO,Angola,,,2.982645128237031,,55.7174,14.057405149594931,60449003467.913414,,,1246700.0,44.2,52849976123.96342,28.3105968622512,172.0,29.2
DOM,Dominican Republic,1.04,160.0,1.412250755307815,15.6000003815,67.0378,197.26725993377482,41314666868.5645,88.2444613036299,,48320.0,31.72,39233666868.5645,57.8355602639291,29.0,10.1
LUX,Luxembourg,,,1.5443868465054864,4.099999904632568,84.4312,185.32548262548264,51312004029.35516,,,2590.0,17.439999999999998,41277075651.69071,143.888975308694,3.8,
ISR,Israel,,,1.7761008691797968,7.300000190734863,91.64,331.79759704251387,167111803510.1385,,,21640.0,8.36,166878118838.39243,128.638235237166,5.1,
FSM,"Micronesia, Fed. Sts.",,,0.27560379641036753,,22.4036,157.27428571428572,257451533.81987995,,,700.0,77.53999999999999,274969360.41270334,24.9209751843912,44.0,
PER,Peru,2.36,,1.069715058131996,7.199999809265137,75.7848,22.0047484375,107233299364.52298,89.5908130156422,,1280000.0,28.700000000000003,104969974303.12813,54.7369321351734,23.9,
IDN,Indonesia,5.16,230.0,1.1000575435660327,9.1000003815,47.5318,128.32059815519136,432216737774.86053,,,1811570.0,49.66,414441364730.3359,40.1730102293906,38.2,40.1
VUT,Vanuatu,,,2.5583389064392628,,23.695,18.242575881870387,527743610.769441,,,12190.0,75.66,500043610.769441,11.6918566218629,16.2,25.9
MKD,"Macedonia, FYR",,,0.23617633312726485,34.900001525878906,59.1086,81.17011494252874,8159825620.389001,,,25230.0,33.599999999999994,7774825620.389001,87.6221359993203,12.0,
COD,"Congo, Dem. Rep.",,550.0,2.8097154684751495,,32.1862,26.806720187027192,10013852848.683542,,,2267050.0,66.66,9379664917.386856,10.8470694030615,176.7,45.8
COG,"Congo, Rep.",,,2.7736144314607074,,61.882,10.92419326500732,8394688589.034594,,,341500.0,39.04,5774289432.562208,34.515275241703,102.1,
ISL,Iceland,,,2.5300854894066216,2.299999952316284,93.2718,3.1078902743142143,20428232684.271328,,,100250.0,7.760000000000005,19420488072.453358,106.665227445939,2.9,
ETH,Ethiopia,,,2.2445966899243484,,16.1228,77.718436,19552720846.34496,,,1000000.0,83.3,19566907003.300716,1.55496953129628,95.8,
COM,Comoros,,,2.694835334910789,,27.913,364.83978494623653,464949227.9872027,,,1860.0,71.98,466879227.9872027,9.15175611035629,87.0,
COL,Colombia,4.03,76.0,1.4896253610186032,12.0,74.1566,39.97505813429473,207621494236.86145,92.6517943076772,,1109500.0,25.799999999999997,199659425782.7583,76.5261268027718,20.0,
NGA,Nigeria,,,2.489041529510789,,47.0504,161.3486138102924,165920866365.37503,,,910770.0,52.36,154067526491.88843,27.489081310833,144.6,42.8
TLS,Timor-Leste,8.88,,2.11483668102819,,26.832,70.34498991257566,525100000.0,50.6,,14870.0,73.1,1955820057.2085843,7.37341742319259,70.0,
ECA,Europe & Central Asia (developing only),,,0.234098016941914,7.840335377487082,63.875130521693755,17.61011627626357,2699746967120.86,,,22748667.0,36.15534733692744,2631035572168.096,95.3985237748087,25.075600274411922,
PRT,Portugal,,,0.22640847104147976,8.0,58.7474,115.97611238657484,231741573802.62183,,,91470.0,41.16,224386631957.2757,127.049097495521,4.3,
MDA,Moldova,0.21,15.8,-0.2405890563308083,5.099999904632568,44.6722,124.51366310439656,4402495921.293321,,,32890.0,57.96,4818905921.293321,51.2817509818768,18.5,
STP,Sao Tome and Principe,,,1.5310979116477286,,59.609,163.91770833333334,144258777.09238616,,,960.0,40.26,149448662.9853999,19.1273568419113,89.6,
MDG,Madagascar,,,2.959646813914154,,30.0604,32.63815214774564,7342683288.400128,,,581540.0,70.82,7288025174.977671,11.6837002989032,74.2,
ECU,Ecuador,3.26,61.0,1.5279843464577865,6.099999904632568,64.9094,55.764700434852635,45503563000.0,84.1927228758109,,248360.0,35.08,43558656680.70651,71.7702327721981,26.3,
ECS,Europe & Central Asia (all income levels),,,0.3903517236106211,7.396990804961786,69.40275489296388,32.13383558790552,20332663151816.56,,,27380139.0,30.408583754982335,20291586070767.555,106.55444084950054,15.64833496716049,
SEN,Senegal,,,2.6949976767746424,,41.5734,59.5993403625409,11319748339.889145,,,192530.0,57.88,11223977045.763165,31.6419282452004,84.7,
MDV,Maldives,,,1.3666172841900395,,36.2476,1011.7966666666666,1541976562.5,,,300.0,63.46,1469395490.707727,103.294469573926,19.3,
ASM,American Samoa,,,1.6799311275210627,,91.961,325.65,,,,200.0,8.019999999999996,,,,
CUW,Curacao,,,1.695487572226267,,,314.9572072072072,,,,444.0,,,,,
FRA,France,,,0.6181719610290336,8.0,83.0246,116.88283058832123,2582389733356.3267,,,547660.0,22.86,2627436678628.815,89.6565911614354,4.4,
LTU,Lithuania,,,-0.5454908130220691,4.300000190734863,66.7814,53.85478621569879,39103973050.62915,,,62680.0,33.16,37850391360.348755,145.368881070765,7.900001,
RWA,Rwanda,,,2.810605695403515,,18.0474,393.6169841913255,3738298961.532836,,,24670.0,81.94,3721080808.43308,6.54070307792643,86.0,
ZMB,Zambia,,590.0,2.5649188407841614,,37.4572,16.21676912522364,11541428666.2301,,,743390.0,64.72,10055228666.2301,21.8908497647192,113.4,45.8
GMB,"Gambia, The",,,2.81021329703797,,54.535,159.1357,833005025.1256281,,,10000.0,44.42,786170854.2713568,50.294874123154,110.5,
SSD,South Sudan,,,5.733770573906899,,17.4356,,,,,,,,,135.0,
FRO,Faeroe Islands,,,0.19990320628569305,,40.239,34.94388489208633,2278229880.4122195,,,1390.0,59.12,2332329114.3891106,107.405501111752,,
GTM,Guatemala,,,2.4547805133922305,,48.0344,124.66257932064202,34113106486.12722,,,107160.0,51.88,33270406486.12722,89.0613348073134,36.1,
DNK,Denmark,,,0.4434660543213736,3.799999952316284,86.2316,128.71642705632806,311417601998.6406,,,42430.0,13.579999999999998,314768447930.63544,115.338271352116,4.5,
IMN,Isle of Man,,,0.7478356989029241,,50.9532,142.46140350877192,4075664785.254576,,,570.0,49.04,4236727595.5851674,,,
AUS,Australia,,,1.5204222607444589,4.400000095367432,88.5276,2.7429936347187693,857056606736.2802,,,7682300.0,11.439999999999998,821017508047.4209,100.662935982729,5.3,
AUT,Austria,,,0.3880283422604989,4.400000095367432,66.902,100.67662825955124,375041784029.84784,,,82450.0,33.06,370521202017.9624,119.281093140459,4.6,
EUU,European Union,,,0.45576422160482366,7.116282716344048,73.10478740681776,118.85114627228332,16976835779314.387,,,4181380.0,26.477710530535212,16998658882301.914,115.5143549683198,5.71406141901859,
PLW,Palau,,,0.5332814352719988,,79.9672,43.73478260869565,164289000.0,,,460.0,20.659999999999997,166504000.0,53.141465354409,20.7,
LMY,Low & middle income,,,1.2600731616638967,,44.371251225066736,58.030828408525664,14363760623858.943,,,95720997.0,55.90530509832166,14273319060768.445,40.83043379325319,65.31637452836432,
MEA,Middle East & North Africa (all income levels),,,2.140566667410468,10.185713368881034,61.26000221506658,32.04238679539085,1976346372555.3943,,,11238500.0,39.3553501286074,2090173370149.0654,56.92273286926142,34.01026216114538,
MEX,Mexico,,55.6,1.2766408123285533,3.4000000953674316,76.9148,56.18496000411533,1035929522496.4788,92.795173446959,,1943950.0,23.099999999999994,1016613181896.4789,60.9403068297835,19.6,
WSM,Samoa,,,0.2822870981234377,,20.762,64.05547703180213,530170249.5217466,,,2830.0,77.2,492119396.3967351,47.4412087578678,20.0,
TUR,Turkey,0.37,,1.3364800942293287,10.300000190734863,68.2994,90.94338058547613,647155131629.442,88.6558975921975,,769630.0,31.78,640030841967.9177,88.5460329222079,20.6,
ALB,Albania,,,0.4128187515319438,13.5,49.0112,115.68120437956205,10704660840.293762,,,27400.0,53.92,11006013531.749441,73.270708418713,17.8,
OMN,Oman,,22.9,2.793914743768749,,72.4194,8.27524071082391,41901170688.869255,,,309500.0,28.42,41097529590.06343,97.6109905290008,12.2,
TUV,Tuvalu,,,0.30778725436796367,,48.9072,325.4,26980288.662726905,,,30.0,50.98,48174818.701699436,18.4388444990781,34.4,10.0
ITA,Italy,,,0.733272008187006,6.099999904632568,67.8408,201.86064119126945,2127180496503.0562,,,294140.0,32.08,2125994272955.9646,150.938117859272,4.2,
BRN,Brunei Darussalam,,,1.9245609593778148,,74.3496,71.63434535104365,12247627894.632074,,,5270.0,25.620000000000005,12310027894.632074,96.9868587306927,8.0,
TUN,Tunisia,,,0.9551490096759971,14.100000381469727,65.516,65.81552523171987,38933879781.42077,,,155360.0,33.900000000000006,36910538641.68619,77.4169210832222,20.3,
HUN,Hungary,0.16,,-0.15491515806094833,7.400000095367432,67.405,112.21716326302868,136102020866.70837,,,89610.0,32.900000000000006,126595738617.02489,109.831724382957,7.6,
OEC,High income: OECD,,,0.6399103084580275,5.604091626716521,79.04961774081735,32.95428101493397,39465852804854.06,,,30837080.0,23.48085606849661,39716070085296.05,98.97131108412859,5.9204824269187775,
RUS,Russian Federation,0.0,22.0,-0.2810964605650316,6.099999904632568,73.2188,8.676410786836279,1299705764824.482,,,16377740.0,27.14,1268988867651.6023,119.474202131633,14.8,
LMC,Lower middle income,,,1.5649613051767375,,37.15702221264676,118.67961697120273,3039054425329.9995,,,20069927.0,62.06279389815674,3091610919122.092,31.91416217349464,71.33566686341571,
BRB,Barbados,,,0.2049090419927296,7.400000095367432,42.2648,631.6697674418605,3409200000.0,,,430.0,60.64,3058017667.0,94.8376028098285,18.7,
BRA,Brazil,4.18,75.0,0.9741061318833021,8.100000381469727,83.4344,22.436298233212206,1365982651542.3704,90.0093695609266,,8459420.0,14.879999999999995,1337850433711.441,63.741482197369,21.2,7.1
CIV,Cote d'Ivoire,,,1.7352412054842083,,48.3244,58.63759119496855,19795696265.31528,,,318000.0,51.88,18912706278.546196,40.0483000955555,123.8,39.0
SRB,Serbia,0.17,,-0.4054585418255357,18.1000003815,55.073,84.39948547907615,38952093544.44131,,,87460.0,48.14,38122067544.44131,104.384030950256,8.4,
GNQ,Equatorial Guinea,,,2.8605264680798537,,39.0598,22.956720142602496,12574935589.671356,,,28050.0,60.78,6677782013.647372,23.2942404214083,130.6,
USA,United States,,13.0,0.9510552427724278,4.599999904632568,81.2958,32.87861136093745,13961800000000.0,,,9161920.0,18.599999999999994,14097100000000.0,82.471958442443,7.8,
QAT,Qatar,,,18.58831697314693,0.5,97.9314,101.65591026747195,79546975729.44785,93.0827407826684,,11590.0,4.439999999999998,80843975729.44785,107.300507896845,9.2,
LVA,Latvia,0.16,,-0.5191893956553998,6.0,67.8864,36.59913169319827,28765687041.650444,,,62190.0,31.92,27842351109.38108,97.1650436759021,11.0,
AZE,Azerbaijan,,,1.1338554661564537,6.5,52.7938,103.8646816751392,33049380917.69847,99.500754147813,,82620.0,48.22,27969985917.69847,51.2299495794814,52.9,
GNB,Guinea-Bissau,,,2.0356891943230324,,41.015,50.64690611664296,690721455.8899319,,,28120.0,70.24,686764264.6284925,20.7993871608513,169.3,
SWZ,Swaziland,,589.0,0.13183839936741115,,21.676,59.30825581395349,3053823329.2384424,,,17200.0,75.34,3094923329.2384424,33.5390690437041,120.6,29.5
TON,Tonga,,,0.6573871534058368,,23.2402,142.01944444444445,305069407.5057544,,,720.0,75.48,312248339.5195791,45.499442564594,16.8,
CAN,Canada,,,1.079789571081458,6.0,80.2948,3.621234594782433,1424065729447.91,,,9093510.0,19.700000000000003,1405858858579.2756,61.4889002246209,5.9,
UKR,Ukraine,0.03,23.5,-0.5968048874573824,6.400000095367432,68.148,80.28127319489755,142719009900.9901,,,579330.0,32.08,140602009900.9901,119.355713707213,12.7,
KOR,"Korea, Rep.",,,0.46612438732668354,3.200000047683716,81.9802,501.42385472554685,1049235951186.966,,,96920.0,18.760000000000005,1051173837246.8416,93.4100269982585,5.1,
CAF,Central African Republic,,,1.779915605457947,,38.3798,6.679090821535201,1696340453.2337925,,,622980.0,61.58,1685699203.1581562,4.80660619956068,167.6,
CHE,Switzerland,,,0.8936909778231342,3.5999999046325684,73.5294,188.777925,434116631636.912,,,40000.0,26.58,438386374916.90063,109.137282122864,4.8,
CYP,Cyprus,,,1.3977404640705478,3.9000000953674316,69.7908,115.04621212121212,21841815680.88033,,,9240.0,30.299999999999997,20223942043.035767,92.9714861428731,4.2,
BIH,Bosnia and Herzegovina,0.02,3.0,-0.06756058158035809,29.700000762939453,46.2492,74.09870588235295,15280615815.255423,,,51000.0,53.14,15740377886.634008,64.8426290951603,8.5,
SGP,Singapore,,,4.165229452062704,3.9000000953674316,100.0,6650.144927536232,168434001846.10257,,,690.0,0.0,163054418058.23648,129.209094037943,2.8,
SOM,Somalia,,,2.1526912823128774,,36.0116,13.921466828195237,,,,627340.0,63.92,,6.87010340536141,180.0,
UZB,Uzbekistan,,,1.4236636599232488,,36.4872,63.15937940761636,22311393927.88172,,,425400.0,63.22,23242393927.88172,21.4740939546367,52.9,
ERI,Eritrea,,,3.234453151108896,,19.793,47.51050495049505,1317983739.8373983,,,101000.0,79.72,1310783739.8373983,1.75777696688653,77.4,
POL,Poland,0.03,,-0.05430502080387074,9.600000381469727,61.2516,125.2935414954807,425321502150.5765,,,304250.0,38.62,409031228539.41516,108.376621985756,6.9,
HIC,High income,,,0.8037625733848586,5.605605292469293,79.25297701679278,32.4564256372893,41450895562698.16,,,34005592.0,23.128830011167558,41643247139588.13,100.08409033064592,6.556370519703059,
KWT,Kuwait,,,4.016868376067329,,98.203,137.3635241301908,114721830985.9155,94.45812281806,,17820.0,1.6599999999999966,127126760563.3803,113.312672755899,11.5,5.1
EAP,East Asia & Pacific (developing only),,,0.7221632356093011,4.5909520668257064,44.291103731381526,121.16142888230786,4667797202116.505,,,15853650.0,56.67431137066707,4641998889435.285,42.90533522098616,26.40029388244793,
EAS,East Asia & Pacific (all income levels),,,0.6907797783090075,4.510477038796967,48.598439955060314,88.74666028859211,11850932692897.71,,,24322910.0,53.57146942726694,11938249746194.383,48.40391187142144,24.97620114701308,
