Country Code,Country name,SI.POV.GAPS,SH.STA.MMRT.NE,SP.POP.GROW,SL.UEM.TOTL.ZS,SP.URB.TOTL.IN.ZS,EN.POP.DNST,NY.GDP.MKTP.CD,SE.ADT.LITR.ZS,SH.STA.MMRT,AG.LND.TOTL.K2,SP.RUR.TOTL.ZS,NY.GNP.MKTP.CD,IT.CEL.SETS.P2,SH.DYN.MORT,SH.STA.STNT.ZS
GHA,Ghana,,,2.353760364203288,,51.215,107.19795640326976,32174576819.814663,,350.0,227540.0,48.785,31642790471.07165,71.486862626053,79.6,
PAK,Pakistan,,,1.8013427085722462,,35.882,225.18859355541719,176869569654.04333,,260.0,770880.0,64.118,183619923187.23285,57.1368806148562,73.7,
WLD,World,,,1.3020829569511108,,51.522361809839445,53.15210681856286,63135994837272.7,84.07079712,210.0,129710339.0,48.50487501493388,63098499695663.28,77.10822919006159,54.36377766229717,
CPV,Cape Verde,,,0.8865816157724965,,61.833,123.07667493796527,1659053271.0601194,,79.0,4030.0,38.167,1585888581.6880736,74.9741430930304,22.5,
ROU,Romania,,,-0.19758430798041896,7.300000190734863,52.792,93.18439102842737,161628748544.63638,,27.0,230060.0,47.208,159032379873.50137,113.560358796746,13.6,
JOR,Jordan,0.03,,2.207078386072575,,82.473,68.11218742960126,26425379366.613235,,63.0,88780.0,17.527,26334252605.633804,106.994619722212,21.1,
LBR,Liberia,,,4.041213235933612,3.700000047683716,47.801,41.467213455149505,987900000.0000001,,770.0,96320.0,52.199,808500000.0000001,39.3405108807393,83.1,
MUS,Mauritius,,,0.4610416170436056,7.699999809265137,41.779,630.9970443349754,9714391396.600622,,60.0,2030.0,58.221,9833152847.205475,91.6660765472162,15.2,
LBY,Libya,,,1.4653395682191879,,77.563,3.611803084897189,,,58.0,1759540.0,22.436999999999998,,171.515466603893,17.0,
MYS,Malaysia,,,1.6029400814387529,,72.006,86.44351544665956,237796914597.17938,,29.0,328550.0,27.994,229565640278.30856,119.217561821818,6.8,
PRI,Puerto Rico,,,-0.4939983684489932,,98.773,419.6142051860203,96260500000.0,,20.0,8870.0,1.2270000000000039,63291533000.0,78.2603616048935,,
SXM,Sint Maarten (Dutch part),,,-3.3335120918587333,,,1113.235294117647,,,,34.0,,,,,
PRK,"Korea, Dem. Rep.",,,0.4447936388959016,,60.21,202.19441076322565,,,81.0,120410.0,39.79,,1.77406940516332,33.2,
PSE,West Bank and Gaza,,,-0.36965273995003883,,74.133,648.7315614617941,,,,6020.0,25.867000000000004,,,22.6,
TZA,Tanzania,,450.0,2.9798473382286836,,26.279,50.622291713705124,22915004297.21828,,460.0,885800.0,73.721,22772049964.5994,46.7958949204466,72.5,42.5
BWA,Botswana,,,1.2721177658444358,,60.977,3.5412718578511813,14904834649.33019,,160.0,566730.0,39.023,14698643758.318363,117.761622764949,27.5,
KHM,Cambodia,,206.0,1.1406518528950371,,19.814,80.09435191479719,11242266333.924591,,250.0,176520.0,80.186,10663800784.47904,57.6504243274718,46.0,
SAS,South Asia,,,1.4492693117090738,,30.55865827224868,342.24770561826955,2047966499289.1343,61.5724899834106,220.0,4771220.0,69.44133838557349,2043973702804.4272,58.91825890827291,64.23311468530585,38.62614
PRY,Paraguay,3.02,,1.7607851966197023,,61.374,16.2460307072741,18331385476.166496,,99.0,397300.0,38.626,17962382489.129333,91.7315666410723,23.4,
HKG,"Hong Kong SAR, China",,,0.9110676670060807,,100.0,6782.917466410749,224457859239.0465,,,1042.0,0.0,229164650157.03033,195.567267515446,,
SAU,Saudi Arabia,,,2.3554870123937772,,82.084,12.768392651963772,450792000000.0,,24.0,2149690.0,17.915999999999997,457836000000.0,187.861459629644,9.9,
LBN,Lebanon,,,0.726614483598412,,87.136,413.2548387096774,39006223284.165924,,25.0,10230.0,12.864000000000004,38497323548.92206,68.000000946164,9.9,
SVN,Slovenia,,,0.4360794846359299,7.199999809265137,49.959,101.71713008937438,46908328071.2701,,12.0,20140.0,50.041,46216799387.49945,104.546036813685,3.0,
BFA,Burkina Faso,,,2.9844270856342674,,25.667,60.19266812865497,8825364007.647747,,300.0,273600.0,74.333,8818902977.031303,34.6587474893304,148.8,
SVK,Slovak Republic,,,0.2121731818019576,14.399999618530273,54.834,112.91534622582658,87077443708.60927,,6.0,48090.0,45.166,81901006622.51656,108.474604819119,8.0,
KEN,Kenya,,,2.6272113285425265,,23.571,71.18227852549461,32198151217.221405,,360.0,569140.0,76.429,32040477317.70791,61.6322834415159,76.1,
MRT,Mauritania,,,2.4028699862090153,,41.23,3.3567216454836517,3613898829.3663864,,510.0,1030700.0,58.77,3545354178.3796997,79.3398295206073,112.9,
CHI,Channel Islands,,,0.47978652026421065,,31.081,807.1157894736842,,,,190.0,68.919,,,,
HRV,Croatia,,13.0,-0.24867199431357567,11.800000190734863,57.537,78.94924946390279,60851743540.508255,,17.0,55960.0,42.463,58790003339.83944,111.923294415817,5.3,
CHL,Chile,,,0.9272368504922163,8.100000381469727,88.942,23.016809005689076,216308875369.713,,25.0,743530.0,11.058000000000007,201605413276.84665,116.002126484952,8.8,
CHN,China,,,0.4829162634727841,,49.226,143.42834291791567,5930529470799.175,,37.0,9327480.0,50.774,5904632412756.649,64.0408922944562,15.9,9.4
SMR,San Marino,,,0.5565021596610037,,94.089,525.5666666666667,,,,60.0,5.911000000000001,,96.9968922432929,1.9,
OED,OECD members,,,0.5907507127508751,8.330609927455354,79.38353317469823,36.09065234088195,42810411459110.22,,18.6971394407,34281310.0,20.61802815469842,43073548268206.234,103.28380215336472,8.067653296732768,
DJI,Djibouti,,,1.8885094815911347,,76.999,38.3397756686799,,,200.0,23180.0,23.001000000000005,,18.6350870244263,91.2,
GIN,Guinea,,,2.232531099630789,,34.968,40.62180530685333,4735882580.103494,,610.0,245720.0,65.032,4296861829.076527,40.073775821287,129.8,
FIN,Finland,,,0.45749453546583135,8.399999618530273,83.558,17.648410661401776,236475000000.0,,5.0,303900.0,16.441999999999993,240376315789.4737,156.397204907927,3.0,
URY,Uruguay,0.07,,0.34756318709851114,,92.453,19.178288195634785,39411996710.16727,,29.0,175020.0,7.546999999999997,38100144371.24018,131.713857751724,10.8,
THA,Thailand,,,0.6038137235780813,,33.73,135.2976844330482,318907879752.0838,,48.0,510890.0,66.27000000000001,305180522257.5922,103.619584980428,12.8,
SYC,Seychelles,,,-0.8894163554276144,,53.235,188.09782608695653,963006565.4524952,,,460.0,46.765,896060353.9546793,135.9104463811,13.9,
NPL,Nepal,5.55,,1.7734168003763116,,16.656,208.9945169166376,16013938824.792057,,170.0,143350.0,83.344,16136248993.828815,30.6934486326212,50.3,
LAO,Lao PDR,,,1.4416027017160586,,33.121,26.866958405545926,7181441151.897886,,470.0,230800.0,66.87899999999999,6713291503.159824,64.5615777337913,43.9,
YEM,"Yemen, Rep.",,,3.0575994003641815,,31.742,45.55659223061917,31042729622.779797,,200.0,527970.0,68.258,29132821714.291256,46.0866585505365,78.5,
PHL,Philippines,,,1.684377253449872,7.4,48.648,312.77726800147565,199589447423.74707,,99.0,298170.0,51.352,199902447423.74707,85.6690567884697,26.4,
ZAF,South Africa,,,1.3516270634340772,,61.546,41.16305878284354,363523195188.157,,300.0,1214470.0,38.454,356294483877.2836,100.477098663736,52.6,
KIR,Kiribati,,,1.5376897960586482,,43.807,122.8962962962963,151175993.97967246,,,810.0,56.193,216348334.73063004,10.6433206758684,48.7,
LAC,Latin America & Caribbean (developing only),,,1.1290035006329617,,78.85514065211031,28.957188343390847,5038582311393.214,91.3720361479944,80.5002309685,20115970.0,21.144773397424892,4933118436743.383,97.82790117006628,22.266420047670906,11.86549
VIR,Virgin Islands (U.S.),,,-0.053744097413584116,,95.281,313.57142857142856,,,,350.0,4.718999999999994,,,,
SYR,Syrian Arab Republic,,,2.0386002433762096,8.399999618530273,55.673,111.34677884877199,59147033451.85259,,70.0,183630.0,44.327,57265681914.35259,57.8092193832951,15.9,
MAC,"Macao SAR, China",,,2.3187508427996146,,100.0,19416.285714285714,28269518237.654976,,,28.0,0.0,25222223842.14373,206.428513618906,,
LIE,Liechtenstein,,,0.7241968033290427,,14.448,225.2,,,,160.0,85.55199999999999,,98.5235346358792,2.1,
NIC,Nicaragua,,,1.3555667019744022,,57.252,48.09841283031411,6590593827.014316,,95.0,120340.0,42.748,6315681629.331506,68.4543092514844,27.0,
MLT,Malta,,,0.48290064996812426,6.900000095367432,94.671,1299.984375,8163841059.602649,,8.0,320.0,5.3289999999999935,7492980132.450331,109.37877387369,6.1,
KAZ,Kazakhstan,,,1.4178455408340827,,53.732,6.046333666703708,148047348240.64334,,51.0,2699700.0,46.268,129727978690.9165,121.066739579844,29.2,
TCA,Turks and Caicos Islands,,,2.8643280488554277,,93.258,40.37263157894737,,,,950.0,6.742000000000004,,,,
PYF,French Polynesia,,,1.1436676678401305,,51.42,73.9792349726776,,,,3660.0,48.58,,79.7336425817317,,
SUR,Suriname,,,0.9143220641483127,,69.326,3.363051282051282,4350523599.939287,,130.0,156000.0,30.674000000000007,4248423599.939288,169.641427580265,29.8,
DMA,Dominica,,,-0.24322125213228066,,67.06,90.34266666666667,471851097.8275854,,,750.0,32.94,462532579.3090669,155.802352524462,12.1,
KSV,Kosovo,,,0.8032489612777542,,,163.1009460824837,5583576158.940398,,,10887.0,,5702048466.183496,,,
BEN,Benin,,,2.84371432642453,,44.258,80.0026396673296,6558349890.103273,,350.0,110620.0,55.742,6576319631.505256,79.9435066552225,108.8,
UMC,Upper middle income,,,0.701119198353453,,59.751439919198305,41.50320168289112,15471185692025.133,93.5882733,62.0081222967,59573670.0,40.25153534733911,15238666440187.273,83.20420029493455,21.193032654111565,9.141073
BEL,Belgium,,,0.9154658026455539,8.300000190734863,97.456,359.83437912813736,466694736842.1053,,8.0,30280.0,2.543999999999997,474955263157.8947,113.461222139595,4.4,
TGO,Togo,,,2.1114383888769024,,37.533,110.82548262548262,3176118222.4642267,,300.0,54390.0,62.467,3149562984.9678454,40.6853879310488,111.7,
DEU,Germany,,,-0.1531984469373044,7.099999904632568,73.815,234.57998909956686,3258947368421.0527,,7.0,348610.0,26.185000000000002,3319407894736.8423,127.043582473502,4.1,
GUM,Guam,,,1.2242779515677427,,93.174,333.14074074074074,,,,540.0,6.825999999999993,,,,
LKA,Sri Lanka,,,0.9877704816702045,4.90000009536743,15.041,329.3414128528145,49567521669.90978,,35.0,62710.0,84.959,48950353794.44543,83.2183817899075,12.6,
EMU,Euro area,,,0.30737060899308233,10.002710017501443,75.27442501740016,130.0934342642598,12057572587020.607,98.85691549,6.3125556109,2551580.0,24.725602620297817,12065710586151.672,122.073636276793,4.210307858120127,
UGA,Uganda,,,3.2127170021059483,,15.158,167.2823332165557,17197398886.64466,73.2118799100156,310.0,199810.0,84.842,16865382531.15917,38.379613054221,94.2,
GBR,United Kingdom,,,0.6776888128111654,7.800000190734863,79.508,257.228685983549,2251898461538.4614,,12.0,241930.0,20.492000000000004,2261789230769.2305,130.756422484713,5.3,
GUY,Guyana,,,0.1963508570440341,,28.311,3.8328321056642114,2259288026.4197154,,280.0,196850.0,71.689,2271996988.087398,73.6119486860713,37.0,
CRI,Costa Rica,,21.0,1.4724455856314285,,64.186,91.24338033685859,36217527243.62114,,40.0,51060.0,35.81399999999999,35232840692.87685,65.144464761648,10.1,
CMR,Cameroon,,,2.186407346948783,,51.512,41.46070317953925,22480348401.086708,,690.0,472710.0,48.488,22250174185.375923,44.0670489026189,128.9,
LDC,Least developed countries: UN classification,,,3.4240479064389575,,28.193768272443787,40.92094672361409,616066354342.9119,,430.0,20165970.0,71.74794103876962,601047407767.6581,33.83485516168016,101.73571023279138,
MAR,Morocco,,,0.9967318040150537,,56.676,71.59178131301815,90802867575.48834,,100.0,446300.0,43.324,88576343843.72757,100.096606059225,34.3,
MNP,Northern Mariana Islands,,,-0.9085772119773681,,91.347,132.4282608695652,,,,460.0,8.653000000000006,,,,
LSO,Lesotho,,,1.0238211285933871,,26.847,71.51903820816864,2179350966.5341315,,620.0,30360.0,73.15299999999999,2710956212.30476,45.4768946787159,93.0,39.0
OSS,Other small states,,,1.694895742978943,,46.69075827116028,9.908652929450511,84398422934.50238,,330.0,1846080.0,53.30924172883972,79148965139.60591,76.85320980152567,80.97421678907607,
TKM,Turkmenistan,,,1.2437811681610527,,48.41,10.729246909114124,20000701754.385963,,67.0,469930.0,51.59,18106701754.385963,63.419816957375,54.0,
VCT,St. Vincent and the Grenadines,,,0.05855390328409284,,48.918,280.3410256410256,674770632.8550632,,48.0,390.0,51.082,657352008.4106188,120.540916283281,21.2,
TTO,Trinidad and Tobago,,,0.38210318002567334,,13.444,261.49415204678365,20945274102.079395,,46.0,5130.0,86.556,19872674102.0794,141.206814937401,28.0,
NLD,Netherlands,,,0.5129231005535864,4.5,82.747,492.59988141120664,774228947368.421,,6.0,33730.0,17.253,767663157894.7368,115.445818657065,4.2,
BMU,Bermuda,,,-0.2531055900621304,,100.0,1284.7399999999998,5764584000.0,,,50.0,0.0,,135.815586455398,,
MNA,Middle East & North Africa (developing only),,,1.7700985814170593,,58.70358993784134,38.30742743664847,1204544957733.238,75.7178904534178,80.7678392851,8641070.0,41.285027223082565,1331914752037.8223,81.79550889139887,33.394321263212255,22.90128
TCD,Chad,,,2.618044423601938,,21.739,8.916143583227447,8540674846.110723,,1100.0,1259200.0,78.261,7850152198.978366,25.6101427888394,171.3,
GEO,Georgia,,,0.9477032887102971,,52.742,77.90335561076314,11638264782.103415,,67.0,69490.0,47.258,11415983864.480343,91.4470787942956,21.5,
MNE,Montenegro,,,0.1672049045375683,,63.096,46.95092936802974,4110821470.7219,,8.0,13450.0,36.904,4082030946.3925714,185.276093049771,7.6,
MNG,Mongolia,,47.0,1.6220091286643967,,67.567,1.773990705218981,6200357070.114793,,63.0,1553560.0,32.43300000000001,5640279445.229787,91.0910409684176,33.0,
MHL,Marshall Islands,,,1.195166599113734,,71.532,300.2111111111111,162935849.808117,,,180.0,28.468000000000004,197482367.38930395,7.0320885302935,27.7,
BLZ,Belize,,,3.3931563230132125,,44.963,15.111793073213503,1401000000.0,,53.0,22810.0,55.037,1242550000.0,62.3184127177684,17.6,
MMR,Myanmar,,,0.7568504155617798,,32.083,73.39180438242136,,,200.0,653520.0,67.917,,1.23845433226754,64.5,35.1
AFG,Afghanistan,,,2.8312987769215425,,23.239,52.719237078944545,17243112603.552856,,460.0,652230.0,76.761,15162207328.097448,41.3857963883125,103.9,
BDI,Burundi,,,2.5614523062157324,,10.642,326.43492990654204,2026862708.4720242,,800.0,25680.0,89.358,2032712949.6219537,13.7244509593338,141.7,
BLR,Belarus,,,-0.1789756755056846,,74.615,46.790257371067945,55220932613.957985,,4.0,202820.0,25.385000000000005,54058304319.945206,107.68573885398,6.1,
MAF,St. Martin (French part),,,1.382088438858394,,,555.7904411764706,,,,54.4,,,,,
GRD,Grenada,,,0.37395049905704747,,38.813,307.31470588235294,783602099.2592981,,24.0,340.0,61.187,732154065.3530884,116.709255696881,13.1,
GRC,Greece,,,0.28982772417450003,12.5,61.219,87.78516679596586,299102434665.7895,,3.0,128900.0,38.781,290947476303.9474,108.216758253512,4.6,
GRL,Greenland,,,0.37215609692923185,,84.383,0.13773419417712268,,,,410450.0,15.617000000000004,,100.092502094387,,
CSS,Caribbean small states,,,0.5503524158318385,,42.735823991485496,16.995161170804,59665057538.68649,,110.0,404850.0,57.25851308139535,56911060556.73502,120.52324010224724,23.16360147335342,
AND,Andorra,,,1.4085826309807978,,87.817,180.56170212765957,,,,470.0,12.183000000000007,,77.176423453997,3.5,
MOZ,Mozambique,,,2.3013565968986196,,30.958,29.74486253465246,9209366610.960453,,490.0,786380.0,69.042,9127233597.445335,30.8847359203515,108.4,
INX,Not classified,,,,,,,,,,,,,,,
SST,Small states,,,1.4018202577308614,,44.91787490655116,12.247172507918522,150317751028.07336,,280.0,2329980.0,55.081497484838366,142279238908.72656,86.84591575228413,67.11288636009873,
TJK,Tajikistan,,86.0,1.3943544859710337,,26.5,49.14716347527865,5641741963.47692,,65.0,139960.0,73.5,5571375999.76782,86.3665577933535,66.1,
HTI,Haiti,,,1.2993367033722003,,51.99,362.5996734397678,6634579143.361123,,350.0,27560.0,48.01,6732022694.949921,40.0270302535302,160.7,
NOC,High income: nonOECD,,,2.3277645877754196,,83.2744380510054,29.657439785995532,2303365370995.3623,91.1555482182733,,3168532.0,16.66900676187099,2222777468406.6763,149.48495899189209,,
ZWE,Zimbabwe,,,0.7782851378369691,,38.13,32.49697298694584,7475995911.410375,,570.0,386850.0,61.87,7278304874.058406,61.2498761082052,72.4,
LCA,St. Lucia,,,0.9411970048229006,,18.326,285.24590163934425,1198907909.1584656,,35.0,610.0,81.674,1157897052.765873,113.740409830892,15.8,
LCN,Latin America & Caribbean (all income levels),,,1.1602231168127162,,78.81479273874939,29.229782364456252,5180423646080.872,,80.1384912055,20142390.0,21.17641996881579,5040190087157.944,97.8490031899847,22.27309392640268,
PSS,Pacific island small states,,,1.50465475146558,,36.15534622076704,42.542820999367486,6307280142.803893,,72.4445695551,79050.0,63.84465377923296,6101376863.625307,63.63161042428126,19.673866903753026,
BTN,Bhutan,,,1.7053702219905147,,34.793,18.909611878093255,1516117590.4872224,,180.0,38390.0,65.207,1419699004.0929742,54.3179877124831,55.9,33.5
SSA,Sub-Saharan Africa (developing only),,,3.692491744638289,,36.03655750156045,36.172413440789555,1103328065856.8525,63.3589387676237,500.0,23587900.0,63.997453836800794,1049310444796.7971,45.0822595281143,112.22408192640901,40.4741
VNM,Vietnam,,,1.0438786987696755,,30.393,280.34863095430063,106426845156.81296,,59.0,310070.0,69.607,102007870878.1982,127.003045984479,22.6,
NOR,Norway,,,1.245666179562072,3.5999999046325684,79.102,16.005669951222707,417752649006.6225,,7.0,305470.0,20.897999999999996,422755132450.3311,115.677751335163,3.2,
CZE,Czech Republic,,,0.3105067147125773,7.300000190734863,73.464,136.1785372168285,197656387434.55496,,5.0,77250.0,26.536,184347748691.09946,121.748944053918,4.1,
ATG,Antigua and Barbuda,,,1.0288343107582714,,29.882,201.61363636363637,1153788954.5729802,,,440.0,70.118,1121881547.1655726,189.347311464322,8.1,
FJI,Fiji,,,0.9690982620436501,,51.837,47.105801860974275,3173108250.759138,,26.0,18270.0,48.163,3073108250.759138,81.0947418323703,17.1,
HND,Honduras,,,2.0013495516359963,,51.577,67.92853695593887,15343558028.372202,,100.0,111890.0,48.423,14745580911.599035,125.058101257229,22.2,
AGO,Angola,,,2.799537835938761,,58.379,15.305937274404428,82470894868.33366,,450.0,1246700.0,41.621,74299130327.91367,46.6892416231665,161.0,
DOM,Dominican Republic,0.52,,1.3229442822765347,14.3,69.073,205.44950331125827,51576212062.569214,,150.0,48320.0,30.927000000000007,49788034515.18754,89.5788893679261,25.7,
LUX,Luxembourg,,,1.8254058035237042,4.400000095367432,85.186,195.73474903474903,52982763157.89474,,20.0,2590.0,14.813999999999993,37675921052.63158,143.265910989895,3.3,
ISR,Israel,,,1.8267524098784693,6.599999904632568,91.823,352.29205175600737,217443434073.28165,,7.0,21640.0,8.177000000000007,211157796202.1931,122.816240698803,4.5,
FSM,"Micronesia, Fed. Sts.",,,0.34995976909189874,,22.514,158.66285714285715,297451432.835357,,100.0,700.0,77.486,311688261.10756534,24.776705323057,42.0,
PER,Peru,1.3,93.0,1.0765698348323889,,76.911,22.716025,153882824181.02518,,67.0,1280000.0,23.089,151003191372.25507,100.132880450035,19.4,
IDN,Indonesia,3.31,,1.0293478596952839,7.1,49.924,132.4105262286304,708026840494.9528,,220.0,1811570.0,50.076,688119221076.3699,88.0849667085763,33.3,
VUT,Vanuatu,,,2.476042182528516,,24.589,19.65963904840033,688904851.4533069,,110.0,12190.0,75.411,668580936.3503126,119.048115801728,13.7,
MKD,"Macedonia, FYR",,,0.18429415329340554,32.0,59.189,81.70352894528152,9137543772.866186,,10.0,25220.0,40.811,9013934309.282438,104.506632410657,10.2,
COD,"Congo, Dem. Rep.",,,2.7066101161548786,,33.727,29.09763569396352,13109525211.189526,,540.0,2267050.0,66.273,12198744603.291561,17.9189047899749,169.9,
COG,"Congo, Rep.",,,2.541231813120027,,63.223,11.838650073206443,12007880067.384731,,560.0,341500.0,36.777,9024207211.743633,98.9389049788283,99.6,
ISL,Iceland,,,-0.14390300029403696,7.599999904632568,93.624,3.1724788029925186,12550944496.564137,,5.0,100250.0,6.376000000000005,10355098426.415249,106.541282454957,2.6,
ETH,Ethiopia,,,2.146809713228674,,16.757,82.949541,29684016194.4398,,350.0,1000000.0,83.243,29575880478.580166,8.26285464316192,81.5,
COM,Comoros,,,2.616583062204743,,27.97,395.0268817204301,541097578.6806784,,280.0,1860.0,72.03,538817374.4510083,22.494453895883,81.3,
COL,Colombia,3.78,,1.393833920499741,11.600000381469727,75.02,41.72585939612438,288764794424.1225,,92.0,1109500.0,24.980000000000004,276819829900.8354,96.0747505321381,18.3,12.7
NGA,Nigeria,33.74,,2.5152930208230546,,49.001,173.944225216026,196837602739.8251,,630.0,910770.0,50.999,178059421017.4407,55.1041759784878,129.2,
TLS,Timor-Leste,,,2.879661708913698,,27.96,76.83268325487559,875100000.0,,300.0,14870.0,72.03999999999999,3167388219.506917,53.4172925810798,57.6,57.7
ECA,Europe & Central Asia (developing only),,,0.44013122660591364,,64.42405819118135,17.8333853603494,3063297102542.706,97.9382139050819,32.2160946097,22747797.0,35.57980552259841,2963366600321.033,123.61486433572311,21.84510458402077,12.20621
PRT,Portugal,,,0.04573614873412088,10.800000190734863,60.506,116.29327648409314,227196842105.26315,,8.0,91470.0,39.494,219799078947.3684,114.376794049068,3.6,
MDA,Moldova,0.08,45.0,-0.0993593355275468,,46.936,123.99700630069273,5811584073.184899,,41.0,32890.0,53.064,6310239572.432371,88.5853309020581,16.6,
STP,Sao Tome and Principe,,,1.7578339375449072,,61.988,172.28854166666667,201037916.58370778,,70.0,960.0,38.012,203437621.77641925,62.1111628385037,89.1,
MDG,Madagascar,43.26,,2.8880475689134255,,31.93,35.61890669601403,8720543553.673534,,240.0,581540.0,68.07,8627539459.29228,37.2298367577703,64.3,
ECU,Ecuador,2.1,,1.4145668083466603,,66.863,58.24101707199227,57978116000.0,,110.0,248360.0,33.137,56924262436.817955,102.184560675447,23.6,
ECS,Europe & Central Asia (all income levels),,,0.39360817981102514,9.42736938547322,70.0151117779795,32.54259880560434,19990408970930.875,,20.6360096343,27380709.0,29.98555464409247,19931289476792.99,123.2816895358826,13.752839879604561,
SEN,Senegal,,,2.6640133015832395,,42.252,64.58073027580117,12855297513.209482,,370.0,192530.0,57.748,12722209652.437414,67.105513326333,69.1,
MDV,Maldives,,,1.3211924045464505,,39.994,1052.95,2075500000.0,,60.0,300.0,60.006,1983802663.1534843,156.497142947592,12.4,
ASM,American Samoa,,,1.6326652701293691,,92.978,342.1,,,,200.0,7.022000000000006,,,,
CUW,Curacao,,,1.2682318390207312,,,323.8378378378378,,,,444.0,,,,,
FRA,France,,,0.5475337183359519,9.300000190734863,85.229,118.82476171347186,2549027263157.8945,,8.0,547660.0,14.771,2597664105263.1577,100.657094930805,4.2,
LTU,Lithuania,,,-1.5887387469434202,17.799999237060547,67.001,52.446465613531196,36306384146.107506,,8.0,62670.0,32.998999999999995,36012738364.73161,147.158587452021,6.2,
RWA,Rwanda,,,2.9878106640324615,,18.81,430.64471017430077,5624294584.513841,,340.0,24670.0,81.19,5580127926.869913,33.4032316438104,60.4,
ZMB,Zambia,,,1.5802416580965608,,38.725,17.388462314532077,16192867757.805075,,440.0,743390.0,61.275,14299866524.647642,41.6163950683688,90.4,
GMB,"Gambia, The",,,2.736724967185409,,56.656,172.8394,1050158837.2593861,,360.0,10000.0,43.344,1010639993.2968426,85.53298611312,102.6,
SSD,South Sudan,,,4.532869655766345,,17.858,,,,,,82.142,,,123.7,
FRO,Faeroe Islands,,,0.1705485706150635,,40.926,35.041726618705034,,,,1390.0,59.074,,122.045659850538,,
GTM,Guatemala,,,2.500299830691224,,49.328,134.2751866368048,41340507361.217804,,120.0,107160.0,50.672,40129207361.217804,125.56855343438,31.6,
DNK,Denmark,,,0.44419715450953084,7.400000095367432,86.795,130.74906905491397,312214946619.2171,,12.0,42430.0,13.204999999999998,319502846975.089,125.780565614357,3.9,
IMN,Isle of Man,,,0.6185449463200757,,50.592,145.3842105263158,,,,570.0,49.408,,,,
AUS,Australia,,,1.5733124546655788,5.199999809265137,89.046,2.9027504783723623,1131623072708.3486,,7.0,7682300.0,10.953999999999994,1094515096593.6161,101.040111397396,4.7,
AUT,Austria,,,0.29240167353931373,4.400000095367432,67.454,101.78055319665171,376575381578.9474,,4.0,82430.0,32.54600000000001,374581794736.8421,145.836540124885,4.3,
EUU,European Union,,,0.28395633047031765,9.566622327883051,73.76736338648527,120.11836393071766,16149366578223.873,,8.441848189,4181730.0,26.232667818023277,16143588688408.123,123.0042128930433,5.068155618100055,
PLW,Palau,,,0.6173766485931119,,83.368,44.504347826086956,171345538.906861,,,460.0,16.632000000000005,134845538.906861,70.8870652598671,19.1,
LMY,Low & middle income,,,1.4362241037686658,,46.021675154740336,60.24452184643521,20101404720135.297,80.8144278955698,230.0,95717607.0,53.99997499785315,19941942567265.93,70.61367365085104,59.44159844420885,
MEA,Middle East & North Africa (all income levels),,,2.0061078636268093,,62.24830834180841,34.047407304563286,2519300000195.827,,73.7250821832,11235990.0,37.74409493133544,2609165220975.037,93.12177163675607,30.59751875405829,
