Country Code,Country name,SI.POV.GAPS,SH.STA.MMRT.NE,SP.POP.GROW,SL.UEM.TOTL.ZS,SP.URB.TOTL.IN.ZS,EN.POP.DNST,NY.GDP.MKTP.CD,SE.ADT.LITR.ZS,SH.STA.MMRT,AG.LND.TOTL.K2,SP.RUR.TOTL.ZS,NY.GNP.MKTP.CD,IT.CEL.SETS.P2,SH.DYN.MORT,SH.STA.STNT.ZS
CPV,Cape Verde,,15.8,0.8961368470017078,,60.1754,120.93573200992556,1561727129.0345528,,,4030.0,40.38,1514635531.4407284,56.973024656781,25.0,
ROU,Romania,0.23,13.5,-0.15443857117289736,5.800000190734863,52.78,93.57817311874729,200071062765.4929,,,229900.0,45.76,199260636538.70737,113.341902913744,16.0,
JOR,Jordan,0.01,,2.18368359019938,12.699999809265137,81.9546,65.58250226654579,21971835255.55283,,,88240.0,21.58,22667340398.571007,90.8464285567739,22.6,
LBR,Liberia,,,5.08157843802521,,47.101,37.98235049833887,850700000.0,,,96320.0,39.86,691100000.0,23.3602936754809,96.4,
MUS,Mauritius,,,0.6454829273444852,7.199999809265137,41.9394,624.9088669950739,9641063862.250948,,,2030.0,57.52,9713921270.585001,80.4845429641648,15.5,
LBY,Libya,,,2.079601766714976,,77.2834,3.495015742750946,93167701863.35403,,,1759540.0,22.459999999999994,93532701863.35403,119.993023959204,18.7,
MYS,Malaysia,,29.0,1.6529797672712478,3.299999952316284,70.2336,83.70722264495511,222744224712.37924,,,328550.0,29.64,215834267419.3997,100.767187617719,7.4,
PRI,Puerto Rico,,,-0.5866773916310095,11.600000381469727,98.319,423.9984216459977,92605700000.0,,,8870.0,1.6800000000000068,61665170000.0,67.6669288831202,,
SXM,Sint Maarten (Dutch part),,,2.4900251734062437,,,1189.9705882352941,,,,34.0,,,,,
PRK,"Korea, Dem. Rep.",,77.0,0.4891384385018002,,60.048,200.36815048584003,,99.9982624282257,,120410.0,37.32,,0.0,33.1,
PSE,West Bank and Gaza,,,2.706362136819595,26.0,73.7042,654.0390365448505,,94.0586525445104,,6020.0,28.099999999999994,,34.3496720018523,24.0,
TZA,Tanzania,,,2.878868609693662,,25.4442,47.71694174757282,20715086118.906452,,,885800.0,74.48,20481244045.27075,30.7724412610708,82.0,
BWA,Botswana,,200.0,1.4054562189002304,,59.5142,3.44930037231133,13443391230.600533,,,566730.0,40.42,12811375674.348593,76.0064599232053,32.6,31.4
KHM,Cambodia,4.87,460.0,1.1114927154817182,1.7000000476837158,19.558,78.30639021074099,10351829065.601301,77.5865427269882,,176520.0,78.44,9843561182.984024,30.6526016296159,53.7,39.5
SAS,South Asia,8.63,,1.473193395107785,,29.883514726354772,332.5005440956401,1535919911147.192,,,4771220.0,70.49843365747266,1536909450095.115,31.78132736857524,68.58980388163509,
PRY,Paraguay,2.12,117.6,1.7968282536481546,5.599999904632568,60.2104,15.681454820035238,16886549387.375746,,,397300.0,39.7,16646155276.093391,92.9459722431328,25.4,
HKG,"Hong Kong SAR, China",,,0.7451342051252402,3.5999999046325684,100.0,6696.449136276392,215365875584.32217,,,1042.0,0.0,226064236913.75146,167.189340791595,,
SAU,Saudi Arabia,,14.3,2.5643075332566228,5.0,81.642,12.172284841070107,476304800000.0,,,2149690.0,17.58,485469800000.0,137.579763300896,11.5,
LBN,Lebanon,,,0.7719581127581276,,86.9096,407.32306940371456,30079601990.04975,,,10230.0,13.040000000000006,30516801990.04975,34.2459589408471,11.2,
SVN,Slovenia,,10.0,0.15814084363436268,4.400000095367432,50.163,100.36325719960278,54606018255.456276,,,20140.0,51.4,53071428252.52673,101.819815159461,3.5,
BFA,Burkina Faso,,,2.9706873261557782,,24.015,56.70781432748538,8350621915.5445385,,,273600.0,80.44,8347566539.380541,19.4914580215166,154.8,
SVK,Slovak Republic,0.12,3.5,0.17230748887526148,9.600000381469727,55.1256,112.40386694386694,97908891167.42346,,,48100.0,43.44,91447868756.40839,101.447061219149,8.8,
KEN,Kenya,,490.0,2.5552180739273433,,22.8126,67.56758969673542,30519165008.6856,,,569140.0,78.4,30473165944.157192,42.396036366059,82.5,
MRT,Mauritania,6.79,,2.53802618340394,,40.8792,3.197102939749685,3585284289.741174,,,1030700.0,59.0,3615772331.884798,63.4849999423413,113.7,23.0
CHI,Channel Islands,,,0.671973533275914,,30.9074,798.4473684210526,,,,190.0,68.88,,,,
HRV,Croatia,0.09,6.9,-0.04509582940009306,8.399999618530273,57.0846,79.23516797712652,69911233237.787,,,55960.0,42.72,67638524217.20955,103.086873105502,5.9,
CHL,Chile,,17.0,0.9712586029446749,7.800000190734863,88.4144,22.588991701747073,179626731847.52283,98.6490080207966,,743530.0,11.560000000000002,166714994316.95834,88.0980683444758,9.0,2.0
CHN,China,3.24,34.2,0.5123869316374399,,46.5444,142.0163859906427,4521827288303.984,,,9327480.0,56.9,4539527288303.984,48.2765050182465,18.8,13.7
SMR,San Marino,,,0.6141004750357267,,94.061,519.9666666666667,1899809579.6103706,,,60.0,5.780000000000001,1681063439.2851913,78.2165523430989,2.4,
OED,OECD members,,,0.7485964226501949,5.941368320719309,78.70185487203472,35.621909037287175,43761424839797.59,,,34280420.0,23.525285844603577,43937160337235.055,98.97671109935756,8.832679015252781,
DJI,Djibouti,,,1.9094562814856824,,76.9038,36.912683347713546,982534421.9310042,,,23180.0,12.700000000000003,1072535040.8786806,13.1887858855869,94.0,
GIN,Guinea,,,1.959537215616176,,34.1188,38.90244994302458,3778181818.181818,,,245720.0,65.56,3339927272.7272725,28.7683686033532,137.4,40.0
FIN,Finland,,,0.4655492845076936,6.300000190734863,83.2968,17.484037512339587,271974219064.70868,,,303900.0,36.7,273378987072.91168,128.471988404039,3.3,
URY,Uruguay,0.05,,0.30477836759667604,7.599999904632568,92.2418,19.049548623014513,30366148247.889343,98.1635607267232,,175020.0,7.700000000000003,29459356677.90041,104.837136767936,12.0,
THA,Thailand,0.04,,0.6931023446198387,1.2000000476837158,33.1344,133.62559846542308,272577816170.88358,,,510890.0,66.68,262863947533.44644,90.5800379451673,13.7,
SYC,Seychelles,,,2.2362827154320164,,52.583,189.03478260869565,962317618.4262127,91.83646335,,460.0,45.66,894330981.8843093,109.24177262528,13.8,
NPL,Nepal,,,1.8559452437011466,2.700000047683716,16.0392,201.6418416463202,12572606352.881674,,,143350.0,82.76,12695101936.430601,14.5301781074637,55.6,
LAO,Lao PDR,8.95,,1.516185219939563,,30.827,26.091858752166377,5443930124.550763,,,230800.0,69.12,5188418897.209587,33.5790877484079,49.6,
YEM,"Yemen, Rep.",,,3.0495984061267927,15.0,30.6196,42.85583461181506,26917363956.0592,,,527970.0,69.36,25001488560.505424,28.4841797893143,82.3,
PHL,Philippines,,,1.7005878336810827,7.3000001907,48.402,302.4219036120334,173602533345.5775,95.4200993038814,,298170.0,35.08,173707533345.5775,75.5404189711085,28.5,32.3
ZAF,South Africa,,,1.1040572154354082,22.899999618530273,60.63,40.17639134766606,273870092686.03088,,,1214470.0,39.26,264927712481.6463,91.2420543631109,66.6,23.9
KIR,Kiribati,,,1.5545138820650992,,43.7046,119.1753086419753,132506609.31113404,,,810.0,56.16,198268582.84138048,1.03592591057888,51.6,
LAC,Latin America & Caribbean (developing only),3.26,,1.1614685179439874,6.905740329125673,78.21933820297515,28.31052695942577,4330043925830.741,,,20115970.0,21.407210942422502,4229445920512.026,79.93593071374308,22.217697017836556,
VIR,Virgin Islands (U.S.),,,0.012747552942366026,,94.8514,313.80571428571426,,,,350.0,5.140000000000001,,,,
SYR,Syrian Arab Republic,,,2.038602602861017,10.899999618530273,54.917,106.936266608582,52581913978.49462,,,183640.0,45.78,51432913978.49462,35.8285021030748,17.1,
MAC,"Macao SAR, China",,,2.4907260391457022,3.0,100.0,18516.535714285714,20727302459.352196,,,28.0,0.0,18555319259.49601,179.877059693749,,
LIE,Liechtenstein,,,0.7204743895098141,,14.5612,222.00625,4929414914.734694,,,160.0,85.68,4392270306.253405,95.7180259564765,2.1,
NIC,Nicaragua,,,1.284445134103247,,56.7244,46.83045537643344,6372245365.710127,,,120340.0,43.26,6211645365.710127,55.1496679044577,29.5,
MLT,Malta,,,0.706458480189185,6.0,94.2606,1287.34375,8554293727.086744,,,320.0,5.739999999999995,8228662798.710535,93.1609436979703,6.3,
KAZ,Kazakhstan,0.03,31.0,1.2183592295556236,6.599999904632568,54.1268,5.805829907026706,133441571813.64743,,,2699700.0,42.06,114115319473.32248,95.2426982605621,31.3,
TCA,Turks and Caicos Islands,,,4.423437291418639,,91.8172,37.85263157894737,,,,950.0,8.14,,,,
PYF,French Polynesia,,,1.2154875194447834,,51.5636,72.27896174863388,,,,3660.0,48.36,,70.7436654431638,,
SUR,Suriname,,,0.9617690956545701,,68.4592,3.3017051282051284,3532969034.608379,94.6209377407037,,156000.0,25.08,3553669034.608379,127.577048378266,32.0,
DMA,Dominica,,,-0.40265660986021773,,66.996,90.87866666666666,462155244.5004468,,,750.0,26.08,443818207.4634098,133.511348464619,12.7,
KSV,Kosovo,,,0.8032134775691893,47.5,,160.50179112703222,5641557748.481836,,,10887.0,,5874088645.350042,,,
BEN,Benin,,,2.9562369752856514,,42.956,75.53769661905623,6682744914.137692,,,110620.0,58.8,6671802773.497688,43.3864848886666,114.5,
UMC,Upper middle income,2.59,,0.7085686022182642,,57.92099112392822,40.928622053033315,13398592027684.682,93.5882733,,59573120.0,43.91189715899647,13233608810211.604,67.26431274026092,23.957645861153793,
BEL,Belgium,,,0.7899768454801488,7.0,97.3904,353.69791941875826,507393708572.8934,,,30280.0,2.6400000000000006,514668033837.47754,106.975338154926,4.6,
TGO,Togo,,,2.1703357505242176,,36.5938,106.21138076852363,3163383040.4163456,,,54390.0,58.0,3148421337.9085855,26.8233637196272,114.7,26.9
DEU,Germany,,,-0.19014284469567355,7.5,73.631,235.52217824054154,3623686234298.8975,,,348630.0,26.36,3670121214340.645,127.945096415627,4.4,
GUM,Guam,,,1.2635174630646817,,93.1456,325.07037037037037,,,,540.0,6.840000000000003,,,,
LKA,Sri Lanka,,,0.8843459860182762,5.1999998093,15.0754,322.3887737202998,40715249699.99077,90.5579505067227,,62710.0,84.9,39745684482.599464,54.1299345568451,13.8,
EMU,Euro area,,,0.5210520791344919,7.478570942570013,74.72325264593186,129.21227984919622,13545315688710.533,98.85691549,,2551660.0,26.79058996043279,13482468103686.705,121.33132142430388,4.500698078159395,
UGA,Uganda,,,3.241232347551084,,14.394,156.8459636654822,14440830267.249767,,,199810.0,87.02,14159754804.186085,27.2974791597744,102.1,
GBR,United Kingdom,,,0.6649337047138261,5.300000190734863,79.3076,253.7656388211466,2635955188375.744,,,241930.0,10.060000000000002,2693462459050.7495,125.24081072992,5.6,
GUY,Guyana,,86.0,0.20111271350898852,,28.3098,3.8180238760477523,1922597806.514981,,,196850.0,71.62,1907939106.236703,59.5771829404267,39.1,
CRI,Costa Rica,1.47,33.3,1.5491803051287814,4.900000095367432,63.194,88.56490403446925,29831164903.114834,,,51060.0,36.74,29077977418.029068,41.7186702531819,10.3,
CMR,Cameroon,,,2.2031029453775255,,50.3236,39.683480357936155,23735764303.814667,,,472710.0,43.24,23407496606.697277,32.84272035204,132.2,
LDC,Least developed countries: UN classification,,,2.186841334731639,,27.380569814124385,39.18505650856368,555161803547.4797,,,20165970.0,71.6250371407193,531416080531.1367,21.69485468129379,107.42347886165146,
MAR,Morocco,,,0.9954864816580764,9.600000381469727,55.9936,70.1802666367914,88882967741.93549,55.1479200284787,,446300.0,43.98,87411096774.19354,72.8436640535163,37.4,
MNP,Northern Mariana Islands,,,-2.5848309755338907,,91.1158,136.3195652173913,,,,460.0,8.900000000000006,,,,
LSO,Lesotho,,,1.0055026915405583,25.299999237060547,25.4186,70.07285902503294,1626044500.3304243,,,30360.0,74.53999999999999,2156474416.4808574,27.8843966283917,98.6,
OSS,Other small states,,,1.7467205159445172,,45.73368698086144,9.593570159473046,83961260664.25319,,,1846080.0,54.3720749489752,77193552611.04245,55.17445148007105,86.0666623662652,
TKM,Turkmenistan,,14.8,1.218211736259029,,47.8652,10.466231140808205,19271523178.807945,,,469930.0,51.38,18115523178.807945,23.0796788221201,57.3,
VCT,St. Vincent and the Grenadines,,,0.10813883145840554,,48.16,279.94358974358977,699134776.8834316,,,390.0,52.96,676292299.1056538,119.161369506677,21.2,
TTO,Trinidad and Tobago,,,0.4041090871074562,4.599999904632568,12.9152,259.46198830409355,28017710148.170643,,,5130.0,86.78,27120610148.170643,135.692390912369,28.7,
NLD,Netherlands,,,0.3892924614995271,2.799999952316284,81.717,487.13249407582936,870811147324.8617,,,33760.0,18.180000000000007,852316255905.0792,124.987404006105,4.6,
BMU,Bermuda,,,0.31250000000000444,,100.0,1284.0,6109928000.0,,,50.0,0.0,,122.183212954514,,
MNA,Middle East & North Africa (developing only),0.6,,1.7594951998315338,10.6402088473516,58.18710989734626,37.02513874443374,1122206309262.3916,,,8643590.0,42.503823857716355,1263694493494.3323,59.23455674559035,35.550389671954086,
TCD,Chad,,,2.681872422249102,,21.6942,8.460738564167725,8357142857.142858,,,1259200.0,73.32,6687409852.8799,15.0181691687875,174.7,
GEO,Georgia,4.57,14.1,-0.10715793139029117,16.5,52.6332,76.69442597711607,12795044475.200964,,,69490.0,47.26,12676009827.531359,62.7008583032659,23.4,
MNE,Montenegro,0.08,,0.19456760201014747,,62.7376,46.77955390334572,4519731946.682291,,,13450.0,39.82,4587087159.509991,184.052703100042,8.5,
MNG,Mongolia,,49.0,1.6238126263240917,,65.5378,1.7170073894796467,5623236707.524715,,,1553560.0,42.82,5449977068.613845,66.099163478257,37.6,
MHL,Marshall Islands,,,0.7459675656130133,,70.904,293.77777777777777,152565763.14945132,,,180.0,28.92,195746482.83809745,3.7821482602118,28.8,
BLZ,Belize,,57.0,3.3462718109645273,8.199999809265137,45.5022,14.120999561595792,1363500000.0,,,22810.0,48.3,1198350000.0,53.4800175112035,19.0,
MMR,Myanmar,,,0.7104260687889784,,31.0038,72.30125321336762,,,,653520.0,67.42,,0.77753555717036,68.3,
AFG,Afghanistan,,,2.831299638771112,,22.6962,49.856118240497985,11940296131.284351,,,652230.0,75.96000000000001,10809678595.205114,26.4708799874424,109.7,
BDI,Burundi,,,3.01091687185474,,10.1352,309.3218457943925,1620694245.2552588,,,25680.0,89.6,1624994103.2189887,6.05011591405931,146.3,
BLR,Belarus,0.1,3.0,-1.036063971427614,,73.7106,47.3238048299655,60763483146.06741,,,202900.0,26.540000000000006,59975883146.06741,83.9609573284549,7.3,
MAF,St. Martin (French part),,,1.6163423903640488,,,540.0,,,,54.4,,,,,
GRD,Grenada,,,0.34284478584775074,,38.1942,305.0676470588235,832350820.5938196,,,340.0,69.16,783095005.1674124,57.8675896377853,13.5,
GRC,Greece,,,0.39528613778551225,7.699999809265137,60.8578,87.17683475562451,341187719027.3556,,,128900.0,39.0,330061073378.98706,122.20665833201,4.9,
GRL,Greenland,,,-0.40218687665122205,,83.773,0.1372347423559508,1739579593.5667284,,,410450.0,16.480000000000004,1503107969.8654273,97.3812306994434,,
CSS,Caribbean small states,,,0.6354851762289968,8.458885870438774,42.514403317250796,16.801775966407313,65390876610.46187,,,404850.0,56.10549254439632,63027713664.30162,104.33906560838994,24.32453458633201,
AND,Andorra,,,1.4478776050285773,,88.8082,175.69574468085105,3712034266.5067363,,,470.0,11.079999999999998,3712034266.5067363,77.7480412221321,3.7,
MOZ,Mozambique,25.13,500.0,2.363155138494032,,30.5744,28.399628678247158,9891264915.123457,,,786380.0,63.16,9263195109.753988,19.7242901727944,119.3,43.7
INX,Not classified,,,,,,,,,,,,,,,
SST,Small states,,,1.450658227409349,,44.16513871204896,11.908700074678753,155841513669.66458,,,2329980.0,55.52099060465313,146548116080.4777,66.10507318497287,71.04242130207383,
TJK,Tajikistan,,38.4,1.308548059909772,,26.4716,47.80948842526436,5161336170.460839,,,139960.0,73.53999999999999,5108413860.863606,54.8989929784667,71.0,
HTI,Haiti,,,1.3221223474267993,,48.8268,353.277648766328,6407707284.455208,,,27560.0,53.16,6429038284.455208,32.8665867186945,77.5,
NOC,High income: nonOECD,,,2.7714849734874747,,82.76717762452004,28.37617988393363,2285733194589.473,,,3168532.0,17.505081064706523,2228956567827.882,124.9581478385898,,
ZWE,Zimbabwe,,,-0.23825666067179996,,37.222,32.18700529921158,4415702801.278886,,,386850.0,62.66,4191489755.165879,13.2892847095336,81.7,
LCA,St. Lucia,,,1.1769739816372269,,20.2296,279.2311475409836,1128186841.888889,,,610.0,72.16,1056148999.2111112,102.591077456864,16.2,
LCN,Latin America & Caribbean (all income levels),,,1.1479069544634228,6.927195418823082,78.18229643979417,28.584506952749898,4474060694950.353,,,20142390.0,21.448806527778643,4340546075222.5244,80.03454918617095,22.225720821045957,
PSS,Pacific island small states,,,1.4708491144460538,,35.70581563847572,40.91506641366224,6489376394.94956,,,79050.0,63.687469260465804,6345329784.4176655,41.11725352982035,20.87315763602677,
BTN,Bhutan,,,1.8392626367422487,,33.2618,18.269419119562386,1257478740.5194209,,,38390.0,65.52000000000001,1073234199.0347047,36.1337852153592,61.7,34.9
SSA,Sub-Saharan Africa (developing only),20.62,,2.4900691852567434,,35.210463402902114,34.43252252214059,991131835193.7734,,,23587900.0,63.63044618575667,934087258758.2799,32.06422241891075,120.0644737465214,
VNM,Vietnam,3.75,75.0,1.0643562225852852,2.4000000953674316,29.1482,274.52607475731287,91094051434.61792,,,310070.0,72.16,88144581269.45667,87.1095339915184,24.5,30.5
NOR,Norway,,,1.246333015351671,2.5999999046325684,78.4572,15.60942809441189,453885460992.90784,,,305470.0,22.519999999999996,451790957446.80853,109.044814990043,3.5,
CZE,Czech Republic,,5.9,0.8688159993606146,4.400000095367432,73.5576,134.94286084142394,225448799062.68307,,,77250.0,26.5,214880609256.00467,132.790674390276,4.5,
ATG,Antigua and Barbuda,,,1.0948169719646959,,30.1824,197.4568181818182,1354596646.442393,98.95,,440.0,69.53999999999999,1293511461.2572079,157.217343262624,9.1,
FJI,Fiji,,,0.9987467751901066,,51.0506,46.176847290640396,3589854454.203262,,,18270.0,47.64,3502781465.091917,71.1194557939243,17.9,
HND,Honduras,11.75,,1.9904870832810868,,50.4058,65.26715524175529,13835990547.22505,,,111890.0,52.12,13315436286.531536,85.0462880928835,24.3,
AGO,Angola,,,2.8829273741343524,,56.6046,14.468568220101067,84178035579.40529,,,1246700.0,43.3,70460487893.9053,37.5505572580143,167.4,
DOM,Dominican Republic,0.82,,1.3855999032766595,14.1999998093,67.7162,200.019619205298,45805370531.82215,,,48320.0,30.980000000000004,43990541471.57397,74.604467608103,27.8,
LUX,Luxembourg,,,1.787496632257926,5.099999904632568,84.6828,188.66795366795367,57767605375.910934,,,2590.0,17.560000000000002,43547808254.29377,145.239851185646,3.6,
ISR,Israel,,,1.7765791059697982,6.099999904632568,91.701,337.74491682070243,201661649944.25864,,,21640.0,8.340000000000003,197556856187.29095,126.643960428204,4.9,
FSM,"Micronesia, Fed. Sts.",,,0.249479624450371,,22.4404,157.66714285714286,263442301.08438933,,,700.0,77.46000000000001,275773065.1280843,24.9168682667826,43.5,
PER,Peru,1.76,,1.0498527136677342,6.400000095367432,76.1602,22.2369828125,126822739599.82317,,,1280000.0,28.599999999999994,121408319064.83113,73.609897756897,22.3,28.2
IDN,Indonesia,4.73,,1.0651959063115435,8.3999996185,48.3292,129.6947697301236,510244548959.9666,92.192300708239,,1811570.0,48.54,492111613379.17505,59.8329655363174,36.8,
VUT,Vanuatu,,,2.5151297587039854,,23.993,18.707219031993436,593437284.1211882,,,12190.0,75.24,587337284.1211882,15.7866348595209,15.2,
MKD,"Macedonia, FYR",0.04,,0.22446348188565368,33.79999923706055,59.1354,81.35251684502576,9834038366.888369,,,25230.0,33.099999999999994,9719331999.107422,95.8590983588986,11.4,
COD,"Congo, Dem. Rep.",,,2.7632855892920634,,32.6998,27.55779581394323,11675330309.899662,,,2267050.0,66.03999999999999,10345453831.287888,15.9065830292392,174.4,
COG,"Congo, Rep.",,,2.7946231158121146,,62.329,11.23378916544656,11859015180.87333,,,341500.0,38.66,8768093931.81481,47.1021982155383,101.2,
ISL,Iceland,,,1.8595721705991837,3.0,93.3892,3.166224438902743,16850723969.611553,,,100250.0,7.739999999999995,13222567469.786089,108.451520282232,2.8,
ETH,Ethiopia,,,2.199031880794447,,16.3342,79.446419,26642461516.188625,29.8203379588666,,1000000.0,83.0,26662236846.680626,2.46018262950278,90.3,
COM,Comoros,,,2.679939046848635,,27.932,374.7494623655914,530138454.66726214,,,1860.0,71.92,530338454.66726214,13.1616248274833,84.6,
COL,Colombia,5.77,,1.462579402946183,13.199999809265137,74.4444,40.56402163136548,244539677721.53464,93.378176366906,,1109500.0,25.5,234306468426.9725,91.9098639370381,19.5,
NGA,Nigeria,,550.0,2.49612304784547,,47.7006,165.42675977469614,207117912034.14706,,,910770.0,51.64,194689605123.48843,41.806781143927,139.1,41.0
TLS,Timor-Leste,,,1.77335472113619,,27.208,72.48897108271687,665000000.0,,,14870.0,72.7,3288714354.773499,11.5769498281545,65.1,53.9
ECA,Europe & Central Asia (developing only),0.15,,0.3307144128910551,7.828789951821081,64.06664047141177,17.66903897069196,3334322107230.2466,,,22747787.0,36.05772559758938,3253585983841.395,109.00526370601946,23.87396786366107,
PRT,Portugal,,,0.13261899263600269,7.599999904632568,59.3336,116.13002077183776,251925293880.6899,,,91470.0,40.54,242920423334.6761,132.108129567868,4.0,
MDA,Moldova,0.26,38.4,-0.1902054453026176,4.0,45.4268,124.27705642775089,6054806100.846806,,,32890.0,58.24,6653406100.846806,66.667858761027,17.7,
STP,Sao Tome and Principe,,160.0,1.5705858241605242,,60.402,166.5125,183347850.783463,,,960.0,39.44,184930030.99171507,31.5610689888147,89.7,
MDG,Madagascar,,,2.9378695715081116,,30.6836,33.611242562850364,9394736595.645048,64.4809056434688,,581540.0,70.48,9344088202.000818,24.7373848387125,70.8,
ECU,Ecuador,3.06,,1.4836908029531288,7.300000190734863,65.5606,56.59824448381382,54208524000.0,,,248360.0,34.42,52746903842.58061,83.1236759020939,25.4,
ECS,Europe & Central Asia (all income levels),,,0.4298482425932235,7.280148628924958,69.6148873945542,32.27226877080063,22328419852113.445,,,27379879.0,30.271531694594103,22190127901150.805,115.5044573129497,14.965238275154217,
SEN,Senegal,,,2.6866451388673043,,41.7996,61.22226665974134,13386346544.013037,,,192530.0,57.62,13338522183.458845,45.7205121215754,78.7,
MDV,Maldives,,,1.3394160362228182,,37.4964,1025.44,1891632812.5,,,300.0,62.14,1805639274.2533984,141.606529879856,16.6,
ASM,American Samoa,,,1.6551955000878316,,92.3,331.085,,,,200.0,7.680000000000007,,,,
CUW,Curacao,,,1.0230595776499118,,,318.19594594594594,,,,444.0,,,,,
FRA,France,,,0.5584324144886733,7.400000095367432,83.7594,117.53736807508308,2831794045482.8433,,,547660.0,22.64,2881675760793.9355,93.3550427448122,4.4,
LTU,Lithuania,0.09,9.0,-0.5198614028520067,5.800000190734863,66.8546,53.58409127174087,47252926428.66983,,,62670.0,33.040000000000006,46035328649.69112,149.492216647484,7.3,
RWA,Rwanda,,,2.978324259570908,,18.3016,405.51649777057156,4711529669.927768,,,24670.0,81.66,4676464859.393115,13.2209599831749,75.8,
ZMB,Zambia,,,2.653956076464472,,37.8798,16.652917042198577,14640794797.858955,,,743390.0,64.58,13241394797.858953,28.5873499104818,106.4,
GMB,"Gambia, The",,,2.773252810233965,,55.242,163.6107,1036950252.3431867,,,10000.0,43.58,990987743.3309301,71.2750449695527,108.3,
SSD,South Sudan,,,6.180208537952823,,17.5764,,,,,,,,,130.7,
FRO,Faeroe Islands,,,0.05145674145380702,,40.468,34.96187050359712,2412859692.8267393,,,1390.0,58.58,2413310841.2938156,112.887626808239,,
GTM,Guatemala,,,2.454894661791747,,48.4656,127.76078760731616,39136286496.217606,,,107160.0,51.42,38198686496.217606,109.187116705571,34.4,
DNK,Denmark,,,0.5875475902589778,3.299999952316284,86.4194,129.4749234032524,343881383958.4318,,,42430.0,13.319999999999993,349321614003.566,119.276257196244,4.3,
IMN,Isle of Man,,,0.7300601134087293,,50.8328,143.50526315789475,,,,570.0,49.16,,,,
AUS,Australia,,,2.001429236839523,4.199999809265137,88.7004,2.7984457779571223,1061583398304.1694,,,7682300.0,11.260000000000005,1022649883202.5939,102.817645051085,5.1,
AUT,Austria,,,0.43441132394703363,3.799999952316284,67.086,101.11493026076408,414173646317.79395,,,82450.0,32.84,413350229611.4549,129.660171910016,4.5,
EUU,European Union,,,0.4427479080756598,6.91635625595405,73.32551442958648,119.3936328127803,18253212065235.4,,,4180810.0,26.3071008027705,18232265671123.7,121.30732821618714,5.494055075948151,
PLW,Palau,,,0.5452846505590263,,81.1008,43.97391304347826,166394363.535,,,460.0,19.540000000000006,137694363.535,57.6774767648804,20.2,
LMY,Low & middle income,6.85,,1.2551543927890236,,44.92462574637578,58.759745101439854,17204771464417.943,,,95720117.0,55.41975923140851,17113346589724.818,51.029002685145805,63.193424609864834,
