Country Code,Country name,SI.POV.GAPS,SH.STA.MMRT.NE,SP.POP.GROW,SL.UEM.TOTL.ZS,SP.URB.TOTL.IN.ZS,EN.POP.DNST,NY.GDP.MKTP.CD,SE.ADT.LITR.ZS,SH.STA.MMRT,AG.LND.TOTL.K2,SP.RUR.TOTL.ZS,NY.GNP.MKTP.CD,IT.CEL.SETS.P2,SH.DYN.MORT,SH.STA.STNT.ZS
SYC,Seychelles,,,-0.6086093267900278,,,,1007186292.344519,,,,,965093774.9106215,145.713003142301,13.8,
NPL,Nepal,,,1.7419005706149904,,,,18884495627.760693,,,,,18988596646.06317,43.8055680878027,48.0,40.5
LAO,Lao PDR,,,1.395546412896954,,,,8297664740.972642,,,,,7669836572.370565,87.1631480539952,41.9,
YEM,"Yemen, Rep.",,,3.0599291136362403,,,,33757503322.021034,,,,,31329097445.900253,47.0486147513617,76.5,
PHL,Philippines,,,1.6918250299315378,,,,224753569096.7351,,,,,226046176810.50357,91.9920838805453,25.4,
ZAF,South Africa,,,1.184083238295042,,,,408236752338.2184,,,,,399068622797.6997,126.833190454423,46.7,
KIR,Kiribati,,,1.5421036362221592,,,,177960936.88039073,,,,,244698900.6319916,13.6389265329944,47.4,
LAC,Latin America & Caribbean (developing only),,,1.1189833476394853,,,,5650157077625.894,,,,,5526528993029.217,106.81633359938756,19.13351592435286,
VIR,Virgin Islands (U.S.),,,-0.07656689038514933,,,,,,,,,,,,
SYR,Syrian Arab Republic,,,1.8111950966893042,,,,,,,,,,63.1668574990982,15.3,
MAC,"Macao SAR, China",,,2.1967670330375224,,,,36428443915.09316,,,,,,243.498023324234,,
LIE,Liechtenstein,,,0.7520495520260908,,,,,,,,,,101.834508594094,2.1,
NIC,Nicaragua,,,1.4015643021984974,,,,7297481501.164973,,,,,7050165933.531896,82.1522459057364,25.6,
MLT,Malta,,,0.7197678963875149,,,,8886572143.452877,,,,,,124.863409555946,5.9,
KAZ,Kazakhstan,,,1.4304350502067529,,,,186198433060.29572,,,,,159714155018.2528,142.549863482808,28.3,
TCA,Turks and Caicos Islands,,,2.140967535848797,,,,,,,,,,,,
PYF,French Polynesia,,,1.1066313641875287,,,,,,,,,,81.389963364344,,
SUR,Suriname,,,0.9075490043839691,,,,,,,,,,178.875333148225,29.5,
DMA,Dominica,,,-0.12109399554055401,,,,482277143.10871494,,,,,473843809.77538157,164.019209456963,11.8,
KSV,Kosovo,,,1.0433197540897605,,,,6446205170.975813,,,,,6615008841.299196,,,
BEN,Benin,,,2.7860586501952387,,,,7294865846.90644,,,,,7313091355.675075,85.3326654887811,106.0,
UMC,Upper middle income,,,0.6592015543670016,,,,18221468114684.426,,,,,17916214135817.6,92.3422910717542,19.960968836385973,
BEL,Belgium,,,1.0246263990257418,,,,511533333333.3334,,,,,520301388888.8889,116.612773822268,4.3,
TGO,Togo,,,2.085260745403689,,,,3594513924.5477896,,,,,3561753815.4736123,50.4457080986863,110.1,
DEU,Germany,,,-0.06229857978349413,,,,3570555555555.5557,,,,,3639486111111.1113,132.298778790989,4.0,
GUM,Guam,,,1.2237485144765439,,,,,,,,,,,,
LKA,Sri Lanka,,,1.0404216967180537,,,,59172135298.90568,,,,,58520548069.096504,87.0472988056199,12.2,
EMU,Euro area,,,0.314241731360724,,,,13075792400510.32,,,,,13077453016476.47,126.06405670909174,4.047440241820914,
UGA,Uganda,,,3.1931461019821743,,,,16809623488.841213,,,,,16421101511.120224,48.3841688036569,89.9,
GBR,United Kingdom,,,0.6561348699567976,,,,2431588709677.4194,,,,,2462064516129.032,130.751936906855,5.1,
GUY,Guyana,,,0.20482843352190033,,,,,,,,,,68.6150203692926,35.9,
CRI,Costa Rica,,,1.4424260327090905,,,,41006959585.05768,,,,,40055502656.59102,92.2047571444439,10.1,
CMR,Cameroon,,,2.1776341448656202,,,,25464850391.153267,,,,,25163917571.950226,52.3535920119666,127.2,
LDC,Least developed countries: UN classification,,,1.0314855954937912,,,,680412807866.8209,,,,,680067712680.2888,41.739276854798895,97.65963481959766,
MAR,Morocco,,,1.0013787818020778,,,,100221001988.21437,,,,,98700251862.53766,113.264872955309,32.8,14.9
MNP,Northern Mariana Islands,,,0.4209980745305548,,,,,,,,,,,,
LSO,Lesotho,,,1.032044404810213,,,,2426200016.9695134,,,,,2925901707.267362,47.9068009880379,86.0,
OSS,Other small states,,,1.6781836892204751,,,,101168261565.44662,,,,,94382613169.97,79.61243524521035,78.15513733542393,
TKM,Turkmenistan,,,1.2477574585340823,,,,24107017543.85965,,,,,21920017543.85965,68.7716551874219,52.5,
VCT,St. Vincent and the Grenadines,,,0.029264099560456253,,,,687993692.7300416,,,,,671784401.2485602,120.52210487816,20.9,
TTO,Trinidad and Tobago,,,0.36349267927039475,,,,22483115868.427223,,,,,21605115868.427223,135.566531733947,27.7,
NLD,Netherlands,,,0.4839554737615947,,,,836256944444.4445,,,,,844648611111.1111,,4.0,
BMU,Bermuda,,,0.7207684045020812,,,,,,,,,,,,
MNA,Middle East & North Africa (developing only),,,1.6209658186999434,,,,,,,,,,88.87380872588247,32.283944126022405,
TCD,Chad,,,2.6221506762151585,,,,9485741540.51282,,,,,8496054029.471826,31.8048004181339,169.0,
GEO,Georgia,,,0.7428324308527282,,,,14366566609.229925,,,,,14064191570.999292,102.34664795268,20.5,
MNE,Montenegro,,,0.12201772274085883,,,,4550463277.652005,,,,,4586278295.337271,,7.2,
MNG,Mongolia,,,1.5879414642019622,,,,8557529910.107387,,,,,7832293146.995958,105.07832895375,30.7,
MHL,Marshall Islands,,,1.4294619357086207,,,,173700000.0,,,,,215400000.0,,26.2,
BLZ,Belize,,,3.394023190622038,,,,1474000000.0,,,,,1331000000.0,63.8666616340807,16.9,
MMR,Myanmar,,,0.7762279333101656,,,,,,,,,,2.5728222636671,62.4,
AFG,Afghanistan,,,2.720299986028829,,,,20343461030.38309,,,,,,54.2620802231022,101.1,
BDI,Burundi,,,2.2683218311023565,,,,2325972144.348215,,,,,2332488557.1082478,14.4603513492208,139.1,
BLR,Belarus,,,-0.17929657284390954,,,,55136144037.416534,,,,,53380778482.836296,111.877880725452,5.6,
MAF,St. Martin (French part),,,1.2489891204741457,,,,,,,,,,,,
GRD,Grenada,,,0.3849520221082323,,,,816054092.1749793,,,,,768428638.5716308,,12.8,
GRC,Greece,,,-0.10175288510178643,,,,298733589250.0,,,,,289225681245.8334,106.478946369856,4.4,
GRL,Greenland,,,0.3725385453890509,,,,,,,,,,102.523736386484,,
CSS,Caribbean small states,,,0.5727180232558311,,,,62476876618.93647,,,,,,114.37933114721527,22.588410390148706,
AND,Andorra,,,1.5214087610197793,,,,,,,,,,75.4877270353392,3.3,
MOZ,Mozambique,,,2.2779413243266315,,,,12797754230.501839,,,,,12766482105.738625,32.8267482411403,103.1,
INX,Not classified,,,,,,,,,,,,,,,
SST,Small states,,,1.390518341579721,,,,171577321148.90826,,,,,164233572845.64203,87.27418935145657,64.9388749163028,
TJK,Tajikistan,,,1.4192483306040256,,,,6522200290.653537,,,,,6440852005.292498,90.6412221486786,63.3,
HTI,Haiti,,,1.297823847028191,,,,7346156702.64438,,,,,7387145950.690456,41.4864516608261,70.0,
NOC,High income: nonOECD,,,1.3588148536679512,,,,2746331442277.831,,,,,2615493053703.4204,153.78698875951198,,
ZWE,Zimbabwe,,,1.4445897066472586,,,,9900000000.0,,,,,9689685209.281153,72.1320945639215,67.1,32.3
LCA,St. Lucia,,,1.142869582362285,,,,1232180088.5740082,,,,,1191999565.9597883,122.99765967599,15.6,
LCN,Latin America & Caribbean (all income levels),,,1.0626906049471927,,,,5806206298289.194,,,,,5645760917169.913,106.7343660368884,19.147812782387632,
PSS,Pacific island small states,,,1.4065853132595407,,,,7440460319.536954,,,,,7135119512.477648,65.6856786044325,19.108315819369494,
BTN,Bhutan,,,1.68381810071959,,,,1688939892.4879692,,,,,1593911916.1946104,65.5845378433548,53.7,
SSA,Sub-Saharan Africa (developing only),,,1.3511397292951415,,,,1245713712224.5596,,,,,1202384452068.5298,52.87366867495913,108.33422928512125,
VNM,Vietnam,,,1.044023908997963,,,,123960665229.02089,,,,,117762631967.56985,143.389101197815,21.7,
NOR,Norway,,,1.275220883106289,,,,485803392857.1429,,,,,494318928571.4286,116.754872434642,3.1,
CZE,Czech Republic,,,0.24882058572980023,,,,215215310734.4633,,,,,200606949152.5424,121.602845107878,3.9,
ATG,Antigua and Barbuda,,,1.0116617052187458,,,,1128708616.852828,,,,,1097023431.6676428,181.641967593626,7.6,
FJI,Fiji,,,0.9002801650975032,,,,3812749215.9154162,,,,,3653749215.915416,83.71660260293,16.4,
HND,Honduras,,,2.008024247264443,,,,17259407972.363125,,,,,16304234812.437225,103.96588540582,21.4,
AGO,Angola,,,2.7728661849911447,,,,100990011819.86441,,,,,90046011819.86441,48.3779743457581,157.6,
DOM,Dominican Republic,,,1.2896917924559541,,,,55611245616.42665,,,,,53483745616.42665,87.2178016684465,24.7,
LUX,Luxembourg,,,1.9624577383982975,,,,59474583333.333336,,,,,42564444444.44444,148.26753446615,3.2,
ISR,Israel,,,1.8467901559654447,,,,242928731134.71213,,,,,236682224706.53998,121.657815179034,4.3,
FSM,"Micronesia, Fed. Sts.",,,0.4294589855313329,,,,318100000.0,,,,,333800000.0,,41.5,
PER,Peru,,,1.1057749343490848,,,,176662074712.55444,,,,,173899622539.87762,110.413663459198,18.1,
IDN,Indonesia,,,1.0181417007140685,,,,846832283153.2463,,,,,822695588995.2229,97.719537624822,31.8,
VUT,Vanuatu,,,2.459785649538953,,,,819227088.4273704,,,,,795316185.9619229,,13.2,
MKD,"Macedonia, FYR",,,0.16147587577930195,,,,10165373218.10586,,,,,10012514056.791807,109.362161701212,9.6,
COD,"Congo, Dem. Rep.",,,2.6799941036031654,,,,15642236881.127783,,,,,14375246853.11104,23.1311739497414,167.7,
COG,"Congo, Rep.",,,2.367290752220485,,,,14748024197.793434,,,,,10923348001.164772,93.8404221706249,98.8,
ISL,Iceland,,,0.30107974979211494,,,,14059073612.565762,,,,,11984524528.52954,106.079243817169,2.5,
ETH,Ethiopia,,,2.1287546734043974,,,,31708848032.8412,,,,,31591297556.055126,16.6717201124617,77.0,44.2
COM,Comoros,,,2.578646303436991,,,,610114091.6558812,,,,,609657693.203642,28.7074752335389,79.3,
COL,Colombia,,,1.3565337078591928,,,,331654672813.5893,,,,,316464672813.5893,98.4514201541219,17.7,
NGA,Nigeria,,,2.5228085871279964,,,,235922915395.18015,,,,,214561314280.61502,58.5750454249494,124.1,
TLS,Timor-Leste,,,2.879620912185403,,,,1054000000.0,,,,,,53.2269806575296,54.1,
ECA,Europe & Central Asia (developing only),,,0.5081450262516114,,,,3615904997158.8384,,,,,3443950681348.0073,131.78374689526598,20.963969528321613,
PRT,Portugal,,,-0.003252743938922666,,,,237522083333.33334,,,,,229029722222.22223,114.920311332546,3.4,
MDA,Moldova,,,-0.08599841396449506,,,,7000318676.605227,,,,,7568469494.989183,104.79851977396,16.0,
STP,Sao Tome and Principe,,,1.874139598215097,,,,248286777.4625049,,,,,250514193.91863376,68.26127719165,88.8,
MDG,Madagascar,,,2.861632168807573,,,,9946995389.845259,,,,,9760317989.845259,38.2807756085054,61.6,
ECU,Ecuador,,,1.3821745123131393,,,,67002768302.19151,,,,,65613387262.43151,104.545598663035,22.8,
ECS,Europe & Central Asia (all income levels),,,0.4240943104860264,,,,22093026830763.324,,,,,21979397251212.465,128.84135457248792,13.191493860142177,
SEN,Senegal,,,2.649448556149853,,,,14291456854.715193,,,,,14126954842.249119,73.2549596806155,64.8,28.7
MDV,Maldives,,,1.3195865463193264,,,,2050135787.651093,,,,,1959559063.0539653,165.723363773545,10.7,
ASM,American Samoa,,,1.6280086738207622,,,,,,,,,,,,
CUW,Curacao,,,1.2681448304679428,,,,,,,,,,,,
FRA,France,,,0.5531806820193512,,,,2773032125000.0,,,,,2825297222222.222,105.028215521193,4.1,
LTU,Lithuania,,,-2.5832661375205497,,,,42725404054.653175,,,,,41296199266.45439,151.297921288134,5.7,
RWA,Rwanda,26.64,,2.957934992841893,,,,6377408664.549861,,,,,6320551178.614938,40.630670888563,54.1,44.3
ZMB,Zambia,,,4.156064612621731,,,,19206011889.44437,,,,,17643995340.50278,60.5905591252634,82.9,
GMB,"Gambia, The",,,2.7228984732837564,,,,1109306595.9346972,,,,,1069899431.1993632,89.0151077949871,100.6,
SSD,South Sudan,,,3.6102147313618467,,,,,,,,,,,120.5,
FRO,Faeroe Islands,,,0.3177176218069086,,,,,,,,,,,,
GTM,Guatemala,,,2.527986837421313,,,,46900000256.89044,,,,,45346900256.89044,140.375641478437,30.4,
DNK,Denmark,,,0.47325659468741693,,,,332677281191.80634,,,,,343366666666.6667,126.458162930944,3.7,
IMN,Isle of Man,,,0.5511578610884409,,,,,,,,,,,,
AUS,Australia,,,1.4283285719137129,,,,1371763885598.9126,,,,,,108.335354944489,4.5,
AUT,Austria,,,0.34778306470038467,,,,418483975383.3334,,,,,417009705938.8889,154.783239984553,4.2,
EUU,European Union,,,0.2735615342042621,,,,17552216141775.834,,,,,17559753991070.984,125.98079787814342,4.837675402762061,
PLW,Palau,,,0.6669774731883726,,,,179912815.852204,,,,,147712815.852204,74.9429860740453,18.6,
LMY,Low & middle income,,,1.0693938875018176,,,,23476306624075.27,,,,,23278392794911.246,79.48691395940325,57.36996561696745,
MEA,Middle East & North Africa (all income levels),,,1.7882796111838246,,,,3051461693243.665,,,,,3122042023217.721,99.21299518168324,29.51990409247883,
MEX,Mexico,,,1.2008870001100922,,,,1155316052667.0598,,,,,1139090093767.0598,82.3787374565568,15.7,
WSM,Samoa,,,0.43220625659883655,,,,649414531.1480466,,,,,629214531.1480485,,18.7,
TUR,Turkey,,,1.2122005897177894,,,,773091360339.8148,,,,,765841992895.3615,88.7046487870466,15.2,
ALB,Albania,,,0.3645955487585084,,,,12959563902.4015,,,,,12899531803.31731,96.3933945027158,14.3,
OMN,Oman,,,2.2639003462553524,,,,71781535038.96663,,,,,,168.97410356816,8.7,
TUV,Tuvalu,,,0.2033140885375278,,,,35784426.831714906,,,,,57744466.41895126,21.630953589925902,30.1,
ITA,Italy,,,0.47275469268436854,,,,2194750339252.7778,,,,,2180187283697.2224,151.837445298627,3.7,
BRN,Brunei Darussalam,,,1.7439543047197987,,,,,,,,,,109.169626888835,7.2,
TUN,Tunisia,,,,,,,45863804799.50761,,,,,44276085518.90193,116.930237396306,16.2,
HUN,Hungary,,,-0.29065131447447107,,,,140029344474.2863,,,,,131293344474.28629,117.296818539941,6.3,
OEC,High income: OECD,,,0.5885371206505852,,,,43931322074570.31,,,,,44103414342865.46,114.11351696766127,5.481558054590418,
RUS,Russian Federation,,,0.007045974989712732,,,,1857769676143.634,,,,,1743703136904.5403,179.308702934644,11.9,
LMC,Lower middle income,,,1.1367877854500534,,,,4753306981935.339,,,,,4846301273063.546,79.26732348561117,62.946799380388356,
BRB,Barbados,,,0.21708313230706563,,,,3685000000.0,,,,,,127.01177329561,19.7,
BRA,Brazil,,,0.8725987571104252,,,,2476652189879.72,,,,,2429812966346.6567,123.175859121497,15.6,
CIV,Cote d'Ivoire,,,2.08123219491056,,,,24074625536.243435,,,,,23036831159.03407,86.4212306182923,114.9,
SRB,Serbia,,,-0.41829483913698695,,,,45043430298.91802,,,,,43990503208.663414,125.392874001382,7.1,
GNQ,Equatorial Guinea,,,2.789397342713619,,,,19789801404.17451,,,,,13065403942.152771,59.1491683710236,118.1,
USA,United States,,,0.7222056709322183,,,,15094000000000.0,,,,,15232385400000.0,105.913600948086,7.5,
QAT,Qatar,,,6.133257742958936,,,,172981588421.29373,,,,,169301588421.29373,123.114412999501,7.7,
LVA,Latvia,,,-0.8525714749717684,,,,28252498852.82206,,,,,28455599225.904278,102.935971062019,8.3,
AZE,Azerbaijan,,,1.2475842755268665,,,,63403650746.023994,,,,,56401665100.56734,108.747904448549,44.7,
GNB,Guinea-Bissau,,,2.0793719153250154,,,,973427456.5005438,,,,,972999966.7595432,25.9769976749462,160.6,
SWZ,Swaziland,,,1.1554898330455141,,,,3977754360.289044,,,,,3896954360.289044,63.7015615001704,103.6,
TON,Tonga,,,0.4324756101782313,,,,435589199.58432454,,,,,438289199.58432454,52.6270464744663,15.4,
CAN,Canada,,,1.0395179030601815,,,,1736050505050.5051,,,,,1705545454545.4546,75.2799082352173,5.6,
UKR,Ukraine,,,-0.35948008066423154,,,,165245009991.24017,,,,,161448992283.85968,122.962291807645,10.1,
KOR,"Korea, Rep.",,,0.7440375491101807,,,,1116247397318.6448,,,,,1119293254925.907,108.504517016608,4.8,
CAF,Central African Republic,,,1.9304623129423695,,,,2165868600.179647,,,,,2162265883.3300333,25.0412484340305,163.5,
CHE,Switzerland,,,1.027736927444755,,,,635650112359.5505,,,,,676605393258.427,130.062362935927,4.4,
CYP,Cyprus,,,1.1635962295269922,,,,24689602446.483177,,,,,,97.7054606811611,3.1,
BIH,Bosnia and Herzegovina,,,-0.21087873879012667,,,,18088238053.456375,,,,,18315682561.80174,84.5173321024202,7.7,
SGP,Singapore,,,2.085764279946264,,,,239699598462.30066,,,,,234537327115.7131,149.48535380083,2.6,
SOM,Somalia,,,2.3932109064175036,,,,,,,,,,6.85370622796808,180.0,
UZB,Uzbekistan,,,2.6901504119760027,,,,45359432355.171814,,,,,47149690104.42798,91.6482143345379,48.6,
ERI,Eritrea,,,3.0296565273305287,,,,2608715447.1544714,,,,,2584193369.671292,4.46770988757737,67.8,
POL,Poland,,,0.084599832508404,,,,514496456772.62604,,,,,494430316528.3121,128.463055213343,5.8,
HIC,High income,,,0.6529027751668082,,,,46643523391782.42,,,,,46673719198624.61,117.38997429302671,5.96807607625513,
KWT,Kuwait,,,2.9277809716311998,,,,176590075214.5597,,,,,,,10.9,
EAP,East Asia & Pacific (developing only),,,0.6444731746992289,,,,9303914775711.332,,,,,9242630677092.486,79.76694987872739,20.844708310585123,
EAS,East Asia & Pacific (all income levels),,,0.6563101598447929,,,,18781077583590.55,,,,,18827897564360.633,83.1437144091077,19.72892090168625,
GAB,Gabon,,,1.8948991582592418,,,,17051616748.813866,,,,,14587842734.39612,117.320249083924,65.6,
CYM,Cayman Islands,,,0.8835121521342735,,,,,,,,,,167.674381709531,,
EST,Estonia,,,-0.012014203638791349,,,,22184722472.22222,,,,,21058933415.27778,138.983109007808,3.7,
MWI,Malawi,,,3.170804542036936,,,,5700383782.972796,,,,,5395634653.692868,25.0685135994749,82.6,
ESP,Spain,,,0.35540316813542516,,,,1490809722222.2222,,,,,1455737500000.0,114.233016778964,4.2,
IRQ,Iraq,,,2.8655481002432954,,,,115388468974.359,,,,,111865068974.359,78.123512357683,37.9,
SLV,El Salvador,,,0.5555031303551786,,,,23054100000.0,,,,,22421800000.0,125.845224023608,15.2,
MLI,Mali,,,3.010408862643183,,,,10589925352.087177,,,,,10081730351.771053,68.3222578840368,175.6,
IND,India,,,1.3687890584388487,,,,1847981853637.5676,,,,,1830515771121.2832,71.9990549113182,61.3,
IRL,Ireland,,,0.2821896237678931,,,,217275000000.0,,,,,173814444444.44446,108.408454457354,4.0,
IRN,"Iran, Islamic Rep.",,,1.10904765139121,,,,,,,,,,74.9252081579763,25.0,
ABW,Aruba,,,0.6056717753275677,,,,,,,,,,,,
HPC,Heavily indebted poor countries (HIPC),,,0.9777085597772128,,,,468049010948.6524,,,,,467872563776.04596,45.12430055489449,105.95821591606251,
SLE,Sierra Leone,,,2.1905597206690226,,,,2242960926.8807993,,,,,2174060926.8808,35.6315963055187,185.3,
KNA,St. Kitts and Nevis,,,1.2308956486156009,,,,708955238.413906,,,,,677981486.9324244,,7.4,
PAN,Panama,,,1.5340301287996296,,,,30676800000.0,,,,,28815500000.0,203.883976887224,19.5,
SDN,Sudan,,,2.1046911244170503,,,,55097394769.11942,,,,,,56.253617606902,86.0,
SLB,Solomon Islands,,,2.5898009718772266,,,,838022104.8974851,,,,,673302356.7339336,49.7715778780916,21.6,
NZL,New Zealand,,,0.8526211460117235,,,,,,,,13.760000000000005,,109.18541563739,5.9,
MCO,Monaco,,,0.05647005825303756,,,,,,,,,,85.8102577130437,3.9,
SSF,Sub-Saharan Africa (all income levels),,,1.3523846988522195,,,,1265575714359.6743,,,,,1215640960634.6365,52.87883055314538,108.34211734293649,
JPN,Japan,,,0.28739883718573556,,,,5867154491918.306,,,,,6078331886981.581,102.665020180163,3.4,
KGZ,Kyrgyz Republic,,,1.0873671011463424,,,,5918610958.414442,,,,,5599666151.553523,104.829228310011,30.6,
ARB,Arab World,,,-0.8472313814032049,,,,2401696064050.831,,,,,2532595221685.446,95.74963026007,47.22783562854567,
JAM,Jamaica,,,0.2588709889717431,,,,15069767441.860466,,,,,14518767441.860466,108.121404164545,18.3,
NCL,New Caledonia,,,0.8064559836730495,,,,,,,,,,89.2055443928168,,
ARE,United Arab Emirates,,,4.925276451827198,,,,360245074960.16675,,,,,360245074960.16675,148.61885629617,6.6,
ARG,Argentina,,,0.8677026325535875,,,,445988571981.9863,,,,,435335480122.02795,134.921114445462,14.1,
SWE,Sweden,,,0.7952195165535032,,,,538131124807.396,,,,,549905084745.7627,118.571125780619,2.8,
BHS,"Bahamas, The",,,1.246007370274385,,,,7787514000.0,,,,,,86.0629767034588,16.2,
BHR,Bahrain,,,4.773917664574386,,,,,,,,,,127.964126373689,10.0,
ARM,Armenia,,,0.2636821272533174,,,,10247788877.454803,,,,,10802858877.454803,103.566373656715,17.5,
PNG,Papua New Guinea,,,2.242913150213513,,,,12937183216.187433,,,,,12427818577.06028,34.2181139574404,57.8,
CUB,Cuba,,,-0.03832683257435529,,,,,,,,,,11.6863350739515,5.8,
